Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourYdirection_study (Run_8) ,20,-15.5550,10.1000,0.0000,-15.5791,10.2187,0.0069,0.1213,-0.0241,0.1187,0.0069,,,,,,,,,,,
2,Microfluidic_Split_FourYdirection_study (Run_8) ,2433,-15.5550,10.3195,0.0000,-15.5788,10.4369,0.0068,0.1200,-0.0238,0.1174,0.0068,0.2195,0.0000,0.2195,0.0000,0.2182,0.0003,0.2182,0.0000,0.0013,0.5731,
3,Microfluidic_Split_FourYdirection_study (Run_8) ,2430,-15.5550,10.5390,0.0000,-15.5790,10.6563,0.0067,0.1199,-0.0240,0.1173,0.0067,,,,,,,,,,,
4,Microfluidic_Split_FourYdirection_study (Run_8) ,2424,-15.5550,10.7589,0.0000,-15.5793,10.8756,0.0070,0.1194,-0.0243,0.1167,0.0070,0.2199,0.0000,0.2199,0.0000,0.2193,-0.0003,0.2193,0.0004,0.0006,0.2916,
5,Microfluidic_Split_FourYdirection_study (Run_8) ,2427,-15.5550,10.9789,0.0000,-15.5796,11.0946,0.0071,0.1185,-0.0246,0.1157,0.0071,,,,,,,,,,,
6,Microfluidic_Split_FourYdirection_study (Run_8) ,2412,-15.5550,11.1988,0.0000,-15.5800,11.3138,0.0072,0.1180,-0.0250,0.1151,0.0072,0.2199,0.0000,0.2199,0.0000,0.2193,-0.0004,0.2193,0.0001,0.0006,0.2888,
7,Microfluidic_Split_FourYdirection_study (Run_8) ,2421,-15.5550,11.4188,0.0000,-15.5805,11.5328,0.0073,0.1171,-0.0255,0.1140,0.0073,,,,,,,,,,,
8,Microfluidic_Split_FourYdirection_study (Run_8) ,2415,-15.5550,11.6392,0.0000,-15.5817,11.7516,0.0076,0.1157,-0.0267,0.1124,0.0076,0.2204,0.0000,0.2204,0.0000,0.2188,-0.0012,0.2188,0.0003,0.0017,0.7638,
9,Microfluidic_Split_FourYdirection_study (Run_8) ,2418,-15.5550,11.8597,0.0000,-15.5821,11.9702,0.0078,0.1141,-0.0271,0.1105,0.0078,,,,,,,,,,,
10,Microfluidic_Split_FourYdirection_study (Run_8) ,2388,-15.5550,12.0802,0.0000,-15.5829,12.1892,0.0079,0.1128,-0.0279,0.1090,0.0079,0.2205,0.0000,0.2205,0.0000,0.2189,-0.0007,0.2189,0.0002,0.0015,0.6930,
11,Microfluidic_Split_FourYdirection_study (Run_8) ,2409,-15.5550,12.3007,0.0000,-15.5830,12.4078,0.0079,0.1110,-0.0280,0.1071,0.0079,,,,,,,,,,,
12,Microfluidic_Split_FourYdirection_study (Run_8) ,2403,-15.5550,12.5211,0.0000,-15.5836,12.6263,0.0078,0.1093,-0.0286,0.1052,0.0078,0.2204,0.0000,0.2204,0.0000,0.2185,-0.0006,0.2185,0.0000,0.0019,0.8729,
13,Microfluidic_Split_FourYdirection_study (Run_8) ,2406,-15.5550,12.7415,0.0000,-15.5838,12.8450,0.0077,0.1076,-0.0288,0.1034,0.0077,,,,,,,,,,,
14,Microfluidic_Split_FourYdirection_study (Run_8) ,2391,-15.5550,12.9620,0.0000,-15.5842,13.0638,0.0075,0.1062,-0.0292,0.1018,0.0075,0.2204,0.0000,0.2204,0.0000,0.2189,-0.0004,0.2189,-0.0002,0.0016,0.7157,
15,Microfluidic_Split_FourYdirection_study (Run_8) ,2400,-15.5550,13.1823,0.0000,-15.5841,13.2822,0.0080,0.1043,-0.0291,0.0999,0.0080,,,,,,,,,,,
16,Microfluidic_Split_FourYdirection_study (Run_8) ,2394,-15.5550,13.4024,0.0000,-15.5843,13.5005,0.0083,0.1026,-0.0293,0.0980,0.0083,0.2202,0.0000,0.2202,0.0000,0.2183,-0.0002,0.2183,0.0002,0.0019,0.8425,
17,Microfluidic_Split_FourYdirection_study (Run_8) ,2397,-15.5550,13.6225,0.0000,-15.5845,13.7185,0.0079,0.1007,-0.0295,0.0960,0.0079,,,,,,,,,,,
18,Microfluidic_Split_FourYdirection_study (Run_8) ,2337,-15.5550,13.8427,0.0000,-15.5849,13.9367,0.0079,0.0990,-0.0299,0.0941,0.0079,0.2201,0.0000,0.2201,0.0000,0.2182,-0.0004,0.2182,-0.0001,0.0019,0.8584,
19,Microfluidic_Split_FourYdirection_study (Run_8) ,2385,-15.5550,14.0624,0.0000,-15.5849,14.1546,0.0080,0.0973,-0.0299,0.0922,0.0080,,,,,,,,,,,
20,Microfluidic_Split_FourYdirection_study (Run_8) ,2382,-15.5550,14.2821,0.0000,-15.5853,14.3724,0.0079,0.0956,-0.0303,0.0903,0.0079,0.2197,0.0000,0.2197,0.0000,0.2178,-0.0005,0.2178,0.0000,0.0019,0.8669,
21,Microfluidic_Split_FourYdirection_study (Run_8) ,2376,-15.5550,14.5019,0.0000,-15.5851,14.5901,0.0077,0.0935,-0.0301,0.0882,0.0077,,,,,,,,,,,
22,Microfluidic_Split_FourYdirection_study (Run_8) ,2379,-15.5550,14.7220,0.0000,-15.5857,14.8082,0.0073,0.0918,-0.0307,0.0862,0.0073,0.2201,0.0000,0.2201,0.0000,0.2181,-0.0005,0.2181,-0.0003,0.0020,0.9125,
23,Microfluidic_Split_FourYdirection_study (Run_8) ,2364,-15.5550,14.9421,0.0000,-15.5851,15.0266,0.0068,0.0900,-0.0301,0.0846,0.0068,,,,,,,,,,,
24,Microfluidic_Split_FourYdirection_study (Run_8) ,2373,-15.5550,15.1625,0.0000,-15.5856,15.2458,0.0071,0.0889,-0.0306,0.0832,0.0071,0.2205,0.0000,0.2205,0.0000,0.2191,-0.0005,0.2191,0.0003,0.0014,0.6192,
25,Microfluidic_Split_FourYdirection_study (Run_8) ,2367,-15.5550,15.3830,0.0000,-15.5856,15.4638,0.0073,0.0868,-0.0306,0.0808,0.0073,,,,,,,,,,,
26,Microfluidic_Split_FourYdirection_study (Run_8) ,2370,-15.5550,15.6035,0.0000,-15.5854,15.6820,0.0067,0.0845,-0.0304,0.0785,0.0067,0.2205,0.0000,0.2205,0.0000,0.2182,0.0003,0.2182,-0.0006,0.0023,1.0443,
27,Microfluidic_Split_FourYdirection_study (Run_8) ,2340,-15.5550,15.8239,0.0000,-15.5854,15.9010,0.0068,0.0832,-0.0304,0.0771,0.0068,,,,,,,,,,,
28,Microfluidic_Split_FourYdirection_study (Run_8) ,2361,-15.5550,16.0444,0.0000,-15.5852,16.1198,0.0062,0.0815,-0.0302,0.0754,0.0062,0.2205,0.0000,0.2205,0.0000,0.2188,0.0002,0.2188,-0.0006,0.0017,0.7720,
29,Microfluidic_Split_FourYdirection_study (Run_8) ,2355,-15.5550,16.2648,0.0000,-15.5858,16.3385,0.0066,0.0801,-0.0308,0.0736,0.0066,,,,,,,,,,,
30,Microfluidic_Split_FourYdirection_study (Run_8) ,2358,-15.5550,16.4853,0.0000,-15.5856,16.5570,0.0063,0.0782,-0.0306,0.0717,0.0063,0.2204,0.0000,0.2204,0.0000,0.2185,0.0002,0.2185,-0.0003,0.0019,0.8712,
31,Microfluidic_Split_FourYdirection_study (Run_8) ,2343,-15.5550,16.7057,0.0000,-15.5857,16.7757,0.0066,0.0767,-0.0307,0.0700,0.0066,,,,,,,,,,,
32,Microfluidic_Split_FourYdirection_study (Run_8) ,2352,-15.5550,16.9262,0.0000,-15.5852,16.9943,0.0063,0.0748,-0.0302,0.0682,0.0063,0.2204,0.0000,0.2204,0.0000,0.2187,0.0005,0.2187,-0.0003,0.0018,0.8089,
33,Microfluidic_Split_FourYdirection_study (Run_8) ,2346,-15.5550,17.1460,0.0000,-15.5856,17.2124,0.0065,0.0733,-0.0306,0.0663,0.0065,,,,,,,,,,,
34,Microfluidic_Split_FourYdirection_study (Run_8) ,2349,-15.5550,17.3662,0.0000,-15.5855,17.4309,0.0067,0.0718,-0.0305,0.0647,0.0067,0.2202,0.0000,0.2202,0.0000,0.2185,0.0001,0.2185,0.0002,0.0016,0.7461,
35,Microfluidic_Split_FourYdirection_study (Run_8) ,2235,-15.5550,17.5864,0.0000,-15.5855,17.6491,0.0069,0.0701,-0.0305,0.0627,0.0069,,,,,,,,,,,
36,Microfluidic_Split_FourYdirection_study (Run_8) ,2334,-15.5550,17.8059,0.0000,-15.5856,17.8665,0.0067,0.0682,-0.0306,0.0606,0.0067,0.2195,0.0000,0.2195,0.0000,0.2174,-0.0001,0.2174,-0.0002,0.0021,0.9505,
37,Microfluidic_Split_FourYdirection_study (Run_8) ,2331,-15.5550,18.0256,0.0000,-15.5857,18.0843,0.0068,0.0665,-0.0307,0.0586,0.0068,,,,,,,,,,,
38,Microfluidic_Split_FourYdirection_study (Run_8) ,2325,-15.5550,18.2453,0.0000,-15.5859,18.3022,0.0065,0.0650,-0.0309,0.0569,0.0065,0.2197,0.0000,0.2197,0.0000,0.2180,-0.0002,0.2180,-0.0004,0.0018,0.8011,
39,Microfluidic_Split_FourYdirection_study (Run_8) ,2328,-15.5550,18.4656,0.0000,-15.5854,18.5204,0.0064,0.0631,-0.0304,0.0549,0.0064,,,,,,,,,,,
40,Microfluidic_Split_FourYdirection_study (Run_8) ,2313,-15.5550,18.6858,0.0000,-15.5857,18.7390,0.0073,0.0618,-0.0307,0.0532,0.0073,0.2202,0.0000,0.2202,0.0000,0.2186,-0.0002,0.2186,0.0009,0.0016,0.7453,
41,Microfluidic_Split_FourYdirection_study (Run_8) ,2322,-15.5550,18.9063,0.0000,-15.5853,18.9574,0.0070,0.0599,-0.0303,0.0512,0.0070,,,,,,,,,,,
42,Microfluidic_Split_FourYdirection_study (Run_8) ,2316,-15.5550,19.1267,0.0000,-15.5858,19.1759,0.0072,0.0585,-0.0308,0.0492,0.0072,0.2205,0.0000,0.2205,0.0000,0.2185,-0.0005,0.2185,0.0002,0.0020,0.8865,
43,Microfluidic_Split_FourYdirection_study (Run_8) ,2319,-15.5550,19.3471,0.0000,-15.5856,19.3943,0.0065,0.0566,-0.0306,0.0472,0.0065,,,,,,,,,,,
44,Microfluidic_Split_FourYdirection_study (Run_8) ,2289,-15.5550,19.5676,0.0000,-15.5861,19.6134,0.0064,0.0557,-0.0311,0.0458,0.0064,0.2205,0.0000,0.2205,0.0000,0.2191,-0.0005,0.2191,-0.0001,0.0014,0.6432,
45,Microfluidic_Split_FourYdirection_study (Run_8) ,2310,-15.5550,19.7882,0.0000,-15.5857,19.8319,0.0063,0.0538,-0.0307,0.0438,0.0063,,,,,,,,,,,
46,Microfluidic_Split_FourYdirection_study (Run_8) ,2304,-15.5550,20.0086,0.0000,-15.5856,20.0507,0.0060,0.0524,-0.0306,0.0421,0.0060,0.2204,0.0000,0.2204,0.0000,0.2187,0.0001,0.2187,-0.0003,0.0017,0.7743,
47,Microfluidic_Split_FourYdirection_study (Run_8) ,2307,-15.5550,20.2290,0.0000,-15.5857,20.2690,0.0063,0.0508,-0.0307,0.0400,0.0063,,,,,,,,,,,
48,Microfluidic_Split_FourYdirection_study (Run_8) ,2292,-15.5550,20.4493,0.0000,-15.5855,20.4875,0.0063,0.0492,-0.0305,0.0381,0.0063,0.2203,0.0000,0.2203,0.0000,0.2184,0.0002,0.2184,0.0000,0.0019,0.8453,
