Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourYdirection_study (Run_2),20,-15.5550,10.1000,0.0000,-15.5801,10.2179,0.0094,0.1209,-0.0251,0.1179,0.0094,,,,,,,,,,,
2,Microfluidic_Split_FourYdirection_study (Run_2),2433,-15.5550,10.3195,0.0000,-15.5801,10.4358,0.0093,0.1194,-0.0251,0.1163,0.0093,0.2195,0.0000,0.2195,0.0000,0.2179,0.0000,0.2179,-0.0001,0.0016,0.7229,
3,Microfluidic_Split_FourYdirection_study (Run_2),2430,-15.5550,10.5390,0.0000,-15.5801,10.6542,0.0091,0.1182,-0.0251,0.1151,0.0091,,,,,,,,,,,
4,Microfluidic_Split_FourYdirection_study (Run_2),2424,-15.5550,10.7589,0.0000,-15.5803,10.8732,0.0094,0.1174,-0.0253,0.1143,0.0094,0.2199,0.0000,0.2199,0.0000,0.2191,-0.0002,0.2191,0.0003,0.0009,0.3887,
5,Microfluidic_Split_FourYdirection_study (Run_2),2427,-15.5550,10.9789,0.0000,-15.5806,11.0921,0.0089,0.1165,-0.0256,0.1133,0.0089,,,,,,,,,,,
6,Microfluidic_Split_FourYdirection_study (Run_2),2412,-15.5550,11.1988,0.0000,-15.5810,11.3110,0.0087,0.1155,-0.0260,0.1122,0.0087,0.2199,0.0000,0.2199,0.0000,0.2189,-0.0003,0.2189,-0.0002,0.0011,0.4781,
7,Microfluidic_Split_FourYdirection_study (Run_2),2421,-15.5550,11.4188,0.0000,-15.5814,11.5298,0.0088,0.1145,-0.0264,0.1110,0.0088,,,,,,,,,,,
8,Microfluidic_Split_FourYdirection_study (Run_2),2415,-15.5550,11.6392,0.0000,-15.5819,11.7488,0.0090,0.1132,-0.0269,0.1096,0.0090,0.2204,0.0000,0.2204,0.0000,0.2190,-0.0005,0.2190,0.0002,0.0014,0.6518,
9,Microfluidic_Split_FourYdirection_study (Run_2),2418,-15.5550,11.8597,0.0000,-15.5824,11.9675,0.0090,0.1116,-0.0274,0.1078,0.0090,,,,,,,,,,,
10,Microfluidic_Split_FourYdirection_study (Run_2),2388,-15.5550,12.0802,0.0000,-15.5825,12.1865,0.0092,0.1102,-0.0275,0.1063,0.0092,0.2205,0.0000,0.2205,0.0000,0.2190,-0.0001,0.2190,0.0002,0.0015,0.6771,
11,Microfluidic_Split_FourYdirection_study (Run_2),2409,-15.5550,12.3007,0.0000,-15.5829,12.4052,0.0092,0.1086,-0.0279,0.1046,0.0092,,,,,,,,,,,
12,Microfluidic_Split_FourYdirection_study (Run_2),2403,-15.5550,12.5211,0.0000,-15.5834,12.6238,0.0091,0.1070,-0.0284,0.1027,0.0091,0.2204,0.0000,0.2204,0.0000,0.2186,-0.0005,0.2186,-0.0001,0.0019,0.8464,
13,Microfluidic_Split_FourYdirection_study (Run_2),2406,-15.5550,12.7415,0.0000,-15.5837,12.8424,0.0091,0.1053,-0.0287,0.1009,0.0091,,,,,,,,,,,
14,Microfluidic_Split_FourYdirection_study (Run_2),2391,-15.5550,12.9620,0.0000,-15.5839,13.0610,0.0092,0.1036,-0.0289,0.0990,0.0092,0.2204,0.0000,0.2204,0.0000,0.2186,-0.0002,0.2186,0.0001,0.0018,0.8333,
15,Microfluidic_Split_FourYdirection_study (Run_2),2400,-15.5550,13.1823,0.0000,-15.5837,13.2795,0.0092,0.1018,-0.0287,0.0972,0.0092,,,,,,,,,,,
