Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourYdirection_study (Run_6) ,21,-15.5550,40.0500,3.0500,-15.5821,39.9200,3.0425,0.1330,-0.0271,-0.1300,-0.0075,,,,,,,,,,,
2,Microfluidic_Split_FourYdirection_study (Run_6) ,1601,-15.5550,39.8296,3.0500,-15.5823,39.7005,3.0423,0.1322,-0.0273,-0.1291,-0.0077,0.2204,0.0000,-0.2204,0.0000,0.2195,-0.0002,-0.2195,-0.0002,0.0009,0.4004,
3,Microfluidic_Split_FourYdirection_study (Run_6) ,1598,-15.5550,39.6093,3.0500,-15.5827,39.4808,3.0421,0.1317,-0.0277,-0.1285,-0.0079,,,,,,,,,,,
4,Microfluidic_Split_FourYdirection_study (Run_6) ,1604,-15.5550,39.3889,3.0500,-15.5829,39.2614,3.0419,0.1308,-0.0279,-0.1276,-0.0081,0.2203,0.0000,-0.2203,0.0000,0.2194,-0.0003,-0.2194,-0.0002,0.0009,0.4252,
5,Microfluidic_Split_FourYdirection_study (Run_6) ,1595,-15.5550,39.1686,3.0500,-15.5836,39.0423,3.0413,0.1298,-0.0286,-0.1263,-0.0087,,,,,,,,,,,
6,Microfluidic_Split_FourYdirection_study (Run_6) ,1610,-15.5550,38.9482,3.0500,-15.5839,38.8236,3.0413,0.1282,-0.0289,-0.1247,-0.0087,0.2204,0.0000,-0.2204,0.0000,0.2187,-0.0003,-0.2187,0.0000,0.0017,0.7521,
7,Microfluidic_Split_FourYdirection_study (Run_6) ,1607,-15.5550,38.7279,3.0500,-15.5843,38.6049,3.0408,0.1268,-0.0293,-0.1230,-0.0092,,,,,,,,,,,
8,Microfluidic_Split_FourYdirection_study (Run_6) ,1613,-15.5550,38.5075,3.0500,-15.5846,38.3863,3.0409,0.1251,-0.0296,-0.1212,-0.0091,0.2204,0.0000,-0.2204,0.0000,0.2186,-0.0003,-0.2186,0.0001,0.0018,0.8096,
9,Microfluidic_Split_FourYdirection_study (Run_6) ,1616,-15.5550,38.2870,3.0500,-15.5849,38.1677,3.0409,0.1233,-0.0299,-0.1193,-0.0091,,,,,,,,,,,
10,Microfluidic_Split_FourYdirection_study (Run_6) ,1592,-15.5550,38.0664,3.0500,-15.5856,37.9490,3.0408,0.1217,-0.0306,-0.1174,-0.0092,0.2206,0.0000,-0.2206,0.0000,0.2187,-0.0007,-0.2187,-0.0001,0.0019,0.8592,
