Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourYdirection_study (Run_2),21,-15.5550,40.0500,3.0500,-15.5801,39.9286,3.0438,0.1241,-0.0251,-0.1214,-0.0062,,,,,,,,,,,
2,Microfluidic_Split_FourYdirection_study (Run_2),1601,-15.5550,39.8296,3.0500,-15.5802,39.7091,3.0436,0.1233,-0.0252,-0.1205,-0.0064,0.2204,0.0000,-0.2204,0.0000,0.2195,-0.0002,-0.2195,-0.0002,0.0009,0.4055,
3,Microfluidic_Split_FourYdirection_study (Run_2),1598,-15.5550,39.6093,3.0500,-15.5806,39.4893,3.0435,0.1228,-0.0256,-0.1200,-0.0065,,,,,,,,,,,
4,Microfluidic_Split_FourYdirection_study (Run_2),1604,-15.5550,39.3889,3.0500,-15.5808,39.2698,3.0434,0.1221,-0.0258,-0.1192,-0.0066,0.2203,0.0000,-0.2203,0.0000,0.2196,-0.0002,-0.2196,-0.0001,0.0008,0.3559,
5,Microfluidic_Split_FourYdirection_study (Run_2),1595,-15.5550,39.1686,3.0500,-15.5815,39.0505,3.0428,0.1212,-0.0265,-0.1181,-0.0072,,,,,,,,,,,
6,Microfluidic_Split_FourYdirection_study (Run_2),1610,-15.5550,38.9482,3.0500,-15.5817,38.8316,3.0428,0.1199,-0.0267,-0.1166,-0.0072,0.2204,0.0000,-0.2204,0.0000,0.2189,-0.0003,-0.2189,0.0000,0.0015,0.6692,
7,Microfluidic_Split_FourYdirection_study (Run_2),1607,-15.5550,38.7279,3.0500,-15.5822,38.6127,3.0424,0.1186,-0.0272,-0.1152,-0.0076,,,,,,,,,,,
8,Microfluidic_Split_FourYdirection_study (Run_2),1613,-15.5550,38.5075,3.0500,-15.5825,38.3939,3.0425,0.1171,-0.0275,-0.1136,-0.0075,0.2204,0.0000,-0.2204,0.0000,0.2187,-0.0003,-0.2187,0.0001,0.0016,0.7385,
9,Microfluidic_Split_FourYdirection_study (Run_2),1616,-15.5550,38.2870,3.0500,-15.5829,38.1752,3.0425,0.1154,-0.0279,-0.1118,-0.0075,,,,,,,,,,,
10,Microfluidic_Split_FourYdirection_study (Run_2),1592,-15.5550,38.0664,3.0500,-15.5837,37.9564,3.0424,0.1139,-0.0287,-0.1100,-0.0076,0.2206,0.0000,-0.2206,0.0000,0.2188,-0.0008,-0.2188,-0.0001,0.0018,0.8067,
11,Microfluidic_Split_FourYdirection_study (Run_2),1625,-15.5550,37.8459,3.0500,-15.5836,37.7377,3.0425,0.1121,-0.0286,-0.1081,-0.0075,,,,,,,,,,,
12,Microfluidic_Split_FourYdirection_study (Run_2),1622,-15.5550,37.6253,3.0500,-15.5839,37.5190,3.0428,0.1105,-0.0289,-0.1064,-0.0072,0.2205,0.0000,-0.2205,0.0000,0.2188,-0.0003,-0.2188,0.0002,0.0018,0.8040,
13,Microfluidic_Split_FourYdirection_study (Run_2),1628,-15.5550,37.4048,3.0500,-15.5841,37.3002,3.0426,0.1088,-0.0291,-0.1046,-0.0074,,,,,,,,,,,
14,Microfluidic_Split_FourYdirection_study (Run_2),1619,-15.5550,37.1842,3.0500,-15.5844,37.0815,3.0425,0.1071,-0.0294,-0.1027,-0.0075,0.2206,0.0000,-0.2206,0.0000,0.2187,-0.0002,-0.2187,-0.0002,0.0019,0.8446,
15,Microfluidic_Split_FourYdirection_study (Run_2),1634,-15.5550,36.9636,3.0500,-15.5845,36.8627,3.0427,0.1054,-0.0295,-0.1009,-0.0073,,,,,,,,,,,
16,Microfluidic_Split_FourYdirection_study (Run_2),1631,-15.5550,36.7431,3.0500,-15.5847,36.6439,3.0426,0.1038,-0.0297,-0.0992,-0.0074,0.2206,0.0000,-0.2206,0.0000,0.2188,-0.0002,-0.2188,-0.0001,0.0017,0.7893,
17,Microfluidic_Split_FourYdirection_study (Run_2),1637,-15.5550,36.5225,3.0500,-15.5850,36.4251,3.0426,0.1021,-0.0300,-0.0973,-0.0074,,,,,,,,,,,
18,Microfluidic_Split_FourYdirection_study (Run_2),1640,-15.5550,36.3020,3.0500,-15.5848,36.2066,3.0428,0.1002,-0.0298,-0.0954,-0.0072,0.2205,0.0000,-0.2205,0.0000,0.2186,0.0002,-0.2186,0.0002,0.0020,0.8940,
19,Microfluidic_Split_FourYdirection_study (Run_2),1589,-15.5550,36.0814,3.0500,-15.5852,35.9879,3.0426,0.0986,-0.0302,-0.0936,-0.0074,,,,,,,,,,,
20,Microfluidic_Split_FourYdirection_study (Run_2),1652,-15.5550,35.8609,3.0500,-15.5852,35.7690,3.0425,0.0969,-0.0302,-0.0918,-0.0075,0.2206,0.0000,-0.2206,0.0000,0.2188,0.0000,-0.2188,-0.0001,0.0017,0.7853,
21,Microfluidic_Split_FourYdirection_study (Run_2),1649,-15.5550,35.6405,3.0500,-15.5853,35.5508,3.0424,0.0950,-0.0303,-0.0897,-0.0076,,,,,,,,,,,
22,Microfluidic_Split_FourYdirection_study (Run_2),1655,-15.5550,35.4200,3.0500,-15.5850,35.3320,3.0425,0.0932,-0.0300,-0.0880,-0.0075,0.2205,0.0000,-0.2205,0.0000,0.2187,0.0002,-0.2187,0.0001,0.0018,0.8016,
23,Microfluidic_Split_FourYdirection_study (Run_2),1646,-15.5550,35.1995,3.0500,-15.5852,35.1133,3.0427,0.0916,-0.0302,-0.0862,-0.0073,,,,,,,,,,,
24,Microfluidic_Split_FourYdirection_study (Run_2),1661,-15.5550,34.9790,3.0500,-15.5853,34.8949,3.0425,0.0897,-0.0303,-0.0841,-0.0075,0.2205,0.0000,-0.2205,0.0000,0.2184,-0.0001,-0.2184,-0.0002,0.0021,0.9495,
25,Microfluidic_Split_FourYdirection_study (Run_2),1658,-15.5550,34.7585,3.0500,-15.5856,34.6761,3.0420,0.0883,-0.0306,-0.0824,-0.0080,,,,,,,,,,,
26,Microfluidic_Split_FourYdirection_study (Run_2),1664,-15.5550,34.5381,3.0500,-15.5853,34.4575,3.0423,0.0864,-0.0303,-0.0806,-0.0077,0.2205,0.0000,-0.2205,0.0000,0.2186,0.0003,-0.2186,0.0003,0.0018,0.8385,
27,Microfluidic_Split_FourYdirection_study (Run_2),1667,-15.5550,34.3177,3.0500,-15.5856,34.2389,3.0424,0.0848,-0.0306,-0.0787,-0.0076,,,,,,,,,,,
28,Microfluidic_Split_FourYdirection_study (Run_2),1643,-15.5550,34.0973,3.0500,-15.5856,34.0205,3.0424,0.0830,-0.0306,-0.0768,-0.0076,0.2204,0.0000,-0.2204,0.0000,0.2185,-0.0001,-0.2185,-0.0001,0.0019,0.8837,
29,Microfluidic_Split_FourYdirection_study (Run_2),1676,-15.5550,33.8768,3.0500,-15.5857,33.8019,3.0423,0.0813,-0.0307,-0.0749,-0.0077,,,,,,,,,,,
30,Microfluidic_Split_FourYdirection_study (Run_2),1673,-15.5550,33.6564,3.0500,-15.5856,33.5836,3.0426,0.0793,-0.0306,-0.0728,-0.0074,0.2203,0.0000,-0.2203,0.0000,0.2183,0.0001,-0.2183,0.0003,0.0021,0.9328,
31,Microfluidic_Split_FourYdirection_study (Run_2),1679,-15.5550,33.4361,3.0500,-15.5858,33.3650,3.0427,0.0779,-0.0308,-0.0711,-0.0073,,,,,,,,,,,
32,Microfluidic_Split_FourYdirection_study (Run_2),1682,-15.5550,33.2158,3.0500,-15.5858,33.1463,3.0428,0.0763,-0.0308,-0.0694,-0.0072,0.2203,0.0000,-0.2203,0.0000,0.2187,0.0001,-0.2187,0.0001,0.0017,0.7627,
33,Microfluidic_Split_FourYdirection_study (Run_2),1670,-15.5550,32.9952,3.0500,-15.5859,32.9277,3.0424,0.0746,-0.0309,-0.0675,-0.0076,,,,,,,,,,,
