Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourYdirection_study (Run_7) ,21,-15.5550,40.0500,3.0500,-15.5801,39.9271,3.0437,0.1255,-0.0251,-0.1229,-0.0063,,,,,,,,,,,
2,Microfluidic_Split_FourYdirection_study (Run_7) ,1601,-15.5550,39.8296,3.0500,-15.5802,39.7076,3.0435,0.1248,-0.0252,-0.1220,-0.0065,0.2204,0.0000,-0.2204,0.0000,0.2196,-0.0002,-0.2196,-0.0002,0.0008,0.3734,
3,Microfluidic_Split_FourYdirection_study (Run_7) ,1598,-15.5550,39.6093,3.0500,-15.5807,39.4877,3.0434,0.1245,-0.0257,-0.1216,-0.0066,,,,,,,,,,,
4,Microfluidic_Split_FourYdirection_study (Run_7) ,1604,-15.5550,39.3889,3.0500,-15.5809,39.2680,3.0434,0.1239,-0.0259,-0.1210,-0.0066,0.2203,0.0000,-0.2203,0.0000,0.2197,-0.0002,-0.2197,-0.0001,0.0007,0.3086,
5,Microfluidic_Split_FourYdirection_study (Run_7) ,1595,-15.5550,39.1686,3.0500,-15.5816,39.0487,3.0428,0.1231,-0.0266,-0.1199,-0.0072,,,,,,,,,,,
6,Microfluidic_Split_FourYdirection_study (Run_7) ,1610,-15.5550,38.9482,3.0500,-15.5819,38.8298,3.0428,0.1217,-0.0269,-0.1185,-0.0072,0.2204,0.0000,-0.2204,0.0000,0.2189,-0.0003,-0.2189,0.0001,0.0015,0.6608,
7,Microfluidic_Split_FourYdirection_study (Run_7) ,1607,-15.5550,38.7279,3.0500,-15.5825,38.6108,3.0424,0.1205,-0.0275,-0.1171,-0.0076,,,,,,,,,,,
8,Microfluidic_Split_FourYdirection_study (Run_7) ,1613,-15.5550,38.5075,3.0500,-15.5829,38.3921,3.0425,0.1190,-0.0279,-0.1155,-0.0075,0.2204,0.0000,-0.2204,0.0000,0.2187,-0.0004,-0.2187,0.0001,0.0016,0.7453,
9,Microfluidic_Split_FourYdirection_study (Run_7) ,1616,-15.5550,38.2870,3.0500,-15.5832,38.1734,3.0425,0.1173,-0.0282,-0.1136,-0.0075,,,,,,,,,,,
10,Microfluidic_Split_FourYdirection_study (Run_7) ,1592,-15.5550,38.0664,3.0500,-15.5841,37.9546,3.0425,0.1158,-0.0291,-0.1118,-0.0075,0.2206,0.0000,-0.2206,0.0000,0.2187,-0.0009,-0.2187,0.0000,0.0018,0.8251,
11,Microfluidic_Split_FourYdirection_study (Run_7) ,1625,-15.5550,37.8459,3.0500,-15.5840,37.7360,3.0427,0.1139,-0.0290,-0.1099,-0.0073,,,,,,,,,,,
