Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourYdirection_study (Run_6) ,20,-15.5550,10.1000,0.0000,-15.5819,10.2255,0.0090,0.1287,-0.0269,0.1255,0.0090,,,,,,,,,,,
2,Microfluidic_Split_FourYdirection_study (Run_6) ,2433,-15.5550,10.3195,0.0000,-15.5818,10.4440,0.0085,0.1276,-0.0268,0.1245,0.0085,0.2195,0.0000,0.2195,0.0000,0.2185,0.0001,0.2185,-0.0006,0.0010,0.4723,
3,Microfluidic_Split_FourYdirection_study (Run_6) ,2430,-15.5550,10.5390,0.0000,-15.5821,10.6633,0.0084,0.1275,-0.0271,0.1243,0.0084,,,,,,,,,,,
4,Microfluidic_Split_FourYdirection_study (Run_6) ,2424,-15.5550,10.7589,0.0000,-15.5824,10.8823,0.0086,0.1267,-0.0274,0.1234,0.0086,0.2199,0.0000,0.2199,0.0000,0.2190,-0.0003,0.2190,0.0002,0.0009,0.4170,
5,Microfluidic_Split_FourYdirection_study (Run_6) ,2427,-15.5550,10.9789,0.0000,-15.5828,11.1011,0.0091,0.1257,-0.0278,0.1223,0.0091,,,,,,,,,,,
6,Microfluidic_Split_FourYdirection_study (Run_6) ,2412,-15.5550,11.1988,0.0000,-15.5833,11.3196,0.0094,0.1245,-0.0283,0.1208,0.0094,0.2199,0.0000,0.2199,0.0000,0.2185,-0.0005,0.2185,0.0003,0.0014,0.6440,
7,Microfluidic_Split_FourYdirection_study (Run_6) ,2421,-15.5550,11.4188,0.0000,-15.5836,11.5380,0.0094,0.1229,-0.0286,0.1192,0.0094,,,,,,,,,,,
8,Microfluidic_Split_FourYdirection_study (Run_6) ,2415,-15.5550,11.6392,0.0000,-15.5842,11.7567,0.0094,0.1214,-0.0292,0.1175,0.0094,0.2204,0.0000,0.2204,0.0000,0.2187,-0.0006,0.2187,0.0000,0.0017,0.7805,
9,Microfluidic_Split_FourYdirection_study (Run_6) ,2418,-15.5550,11.8597,0.0000,-15.5844,11.9754,0.0093,0.1197,-0.0294,0.1157,0.0093,,,,,,,,,,,
10,Microfluidic_Split_FourYdirection_study (Run_6) ,2388,-15.5550,12.0802,0.0000,-15.5850,12.1941,0.0096,0.1182,-0.0300,0.1139,0.0096,0.2205,0.0000,0.2205,0.0000,0.2187,-0.0006,0.2187,0.0003,0.0018,0.8101,
11,Microfluidic_Split_FourYdirection_study (Run_6) ,2409,-15.5550,12.3007,0.0000,-15.5849,12.4128,0.0095,0.1164,-0.0299,0.1121,0.0095,,,,,,,,,,,
12,Microfluidic_Split_FourYdirection_study (Run_6) ,2403,-15.5550,12.5211,0.0000,-15.5855,12.6312,0.0096,0.1146,-0.0305,0.1101,0.0096,0.2204,0.0000,0.2204,0.0000,0.2184,-0.0006,0.2184,0.0001,0.0020,0.9135,
13,Microfluidic_Split_FourYdirection_study (Run_6) ,2406,-15.5550,12.7415,0.0000,-15.5856,12.8499,0.0095,0.1130,-0.0306,0.1083,0.0095,,,,,,,,,,,
14,Microfluidic_Split_FourYdirection_study (Run_6) ,2391,-15.5550,12.9620,0.0000,-15.5858,13.0685,0.0095,0.1113,-0.0308,0.1065,0.0095,0.2204,0.0000,0.2204,0.0000,0.2186,-0.0002,0.2186,-0.0001,0.0018,0.8316,
15,Microfluidic_Split_FourYdirection_study (Run_6) ,2400,-15.5550,13.1823,0.0000,-15.5857,13.2867,0.0097,0.1093,-0.0307,0.1044,0.0097,,,,,,,,,,,
16,Microfluidic_Split_FourYdirection_study (Run_6) ,2394,-15.5550,13.4024,0.0000,-15.5860,13.5049,0.0098,0.1075,-0.0310,0.1024,0.0098,0.2202,0.0000,0.2202,0.0000,0.2182,-0.0003,0.2182,0.0001,0.0020,0.9047,
17,Microfluidic_Split_FourYdirection_study (Run_6) ,2397,-15.5550,13.6225,0.0000,-15.5860,13.7230,0.0096,0.1055,-0.0310,0.1004,0.0096,,,,,,,,,,,
18,Microfluidic_Split_FourYdirection_study (Run_6) ,2337,-15.5550,13.8427,0.0000,-15.5865,13.9411,0.0098,0.1038,-0.0315,0.0984,0.0098,0.2201,0.0000,0.2201,0.0000,0.2181,-0.0005,0.2181,0.0002,0.0020,0.8972,
19,Microfluidic_Split_FourYdirection_study (Run_6) ,2385,-15.5550,14.0624,0.0000,-15.5863,14.1589,0.0096,0.1019,-0.0313,0.0966,0.0096,,,,,,,,,,,
20,Microfluidic_Split_FourYdirection_study (Run_6) ,2382,-15.5550,14.2821,0.0000,-15.5865,14.3766,0.0096,0.1001,-0.0315,0.0945,0.0096,0.2197,0.0000,0.2197,0.0000,0.2177,-0.0003,0.2177,0.0000,0.0021,0.9365,
21,Microfluidic_Split_FourYdirection_study (Run_6) ,2376,-15.5550,14.5019,0.0000,-15.5866,14.5944,0.0096,0.0982,-0.0316,0.0925,0.0096,,,,,,,,,,,
22,Microfluidic_Split_FourYdirection_study (Run_6) ,2379,-15.5550,14.7220,0.0000,-15.5868,14.8126,0.0093,0.0965,-0.0318,0.0906,0.0093,0.2201,0.0000,0.2201,0.0000,0.2182,-0.0002,0.2182,-0.0003,0.0019,0.8497,
23,Microfluidic_Split_FourYdirection_study (Run_6) ,2364,-15.5550,14.9421,0.0000,-15.5868,15.0307,0.0094,0.0947,-0.0318,0.0887,0.0094,,,,,,,,,,,
24,Microfluidic_Split_FourYdirection_study (Run_6) ,2373,-15.5550,15.1625,0.0000,-15.5868,15.2493,0.0093,0.0929,-0.0318,0.0867,0.0093,0.2205,0.0000,0.2205,0.0000,0.2185,0.0000,0.2185,0.0000,0.0019,0.8760,
25,Microfluidic_Split_FourYdirection_study (Run_6) ,2367,-15.5550,15.3830,0.0000,-15.5870,15.4678,0.0095,0.0911,-0.0320,0.0848,0.0095,,,,,,,,,,,
26,Microfluidic_Split_FourYdirection_study (Run_6) ,2370,-15.5550,15.6035,0.0000,-15.5870,15.6862,0.0092,0.0892,-0.0320,0.0827,0.0092,0.2205,0.0000,0.2205,0.0000,0.2184,-0.0001,0.2184,-0.0003,0.0021,0.9445,
