Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourYdirection_study (Run_9) ,20,-15.5550,10.1000,0.0000,-15.5850,10.2352,0.0103,0.1388,-0.0300,0.1352,0.0103,,,,,,,,,,,
2,Microfluidic_Split_FourYdirection_study (Run_9) ,2433,-15.5550,10.3195,0.0000,-15.5848,10.4532,0.0103,0.1374,-0.0298,0.1337,0.0103,0.2195,0.0000,0.2195,0.0000,0.2181,0.0001,0.2181,0.0001,0.0014,0.6589,
3,Microfluidic_Split_FourYdirection_study (Run_9) ,2430,-15.5550,10.5390,0.0000,-15.5850,10.6718,0.0103,0.1366,-0.0300,0.1328,0.0103,,,,,,,,,,,
4,Microfluidic_Split_FourYdirection_study (Run_9) ,2424,-15.5550,10.7589,0.0000,-15.5853,10.8905,0.0105,0.1354,-0.0303,0.1315,0.0105,0.2199,0.0000,0.2199,0.0000,0.2186,-0.0003,0.2186,0.0002,0.0013,0.5945,
5,Microfluidic_Split_FourYdirection_study (Run_9) ,2427,-15.5550,10.9789,0.0000,-15.5855,11.1088,0.0106,0.1339,-0.0305,0.1300,0.0106,,,,,,,,,,,
6,Microfluidic_Split_FourYdirection_study (Run_9) ,2412,-15.5550,11.1988,0.0000,-15.5857,11.3273,0.0108,0.1326,-0.0307,0.1285,0.0108,0.2199,0.0000,0.2199,0.0000,0.2185,-0.0002,0.2185,0.0001,0.0014,0.6463,
7,Microfluidic_Split_FourYdirection_study (Run_9) ,2421,-15.5550,11.4188,0.0000,-15.5860,11.5455,0.0108,0.1309,-0.0310,0.1267,0.0108,,,,,,,,,,,
8,Microfluidic_Split_FourYdirection_study (Run_9) ,2415,-15.5550,11.6392,0.0000,-15.5865,11.7641,0.0108,0.1292,-0.0315,0.1249,0.0108,0.2204,0.0000,0.2204,0.0000,0.2186,-0.0005,0.2186,0.0000,0.0019,0.8474,
9,Microfluidic_Split_FourYdirection_study (Run_9) ,2418,-15.5550,11.8597,0.0000,-15.5867,11.9827,0.0107,0.1274,-0.0317,0.1229,0.0107,,,,,,,,,,,
10,Microfluidic_Split_FourYdirection_study (Run_9) ,2388,-15.5550,12.0802,0.0000,-15.5873,12.2012,0.0110,0.1257,-0.0323,0.1210,0.0110,0.2205,0.0000,0.2205,0.0000,0.2185,-0.0006,0.2185,0.0003,0.0019,0.8829,
11,Microfluidic_Split_FourYdirection_study (Run_9) ,2409,-15.5550,12.3007,0.0000,-15.5872,12.4197,0.0109,0.1238,-0.0322,0.1191,0.0109,,,,,,,,,,,
12,Microfluidic_Split_FourYdirection_study (Run_9) ,2403,-15.5550,12.5211,0.0000,-15.5877,12.6380,0.0110,0.1219,-0.0327,0.1169,0.0110,0.2204,0.0000,0.2204,0.0000,0.2183,-0.0005,0.2183,0.0001,0.0021,0.9702,
13,Microfluidic_Split_FourYdirection_study (Run_9) ,2406,-15.5550,12.7415,0.0000,-15.5878,12.8566,0.0108,0.1201,-0.0328,0.1150,0.0108,,,,,,,,,,,
14,Microfluidic_Split_FourYdirection_study (Run_9) ,2391,-15.5550,12.9620,0.0000,-15.5880,13.0750,0.0107,0.1182,-0.0330,0.1130,0.0107,0.2204,0.0000,0.2204,0.0000,0.2184,-0.0002,0.2184,-0.0001,0.0020,0.9043,
15,Microfluidic_Split_FourYdirection_study (Run_9) ,2400,-15.5550,13.1823,0.0000,-15.5880,13.2931,0.0109,0.1161,-0.0330,0.1108,0.0109,,,,,,,,,,,
16,Microfluidic_Split_FourYdirection_study (Run_9) ,2394,-15.5550,13.4024,0.0000,-15.5882,13.5111,0.0110,0.1142,-0.0332,0.1087,0.0110,0.2202,0.0000,0.2202,0.0000,0.2180,-0.0002,0.2180,0.0001,0.0021,0.9626,
17,Microfluidic_Split_FourYdirection_study (Run_9) ,2397,-15.5550,13.6225,0.0000,-15.5882,13.7291,0.0108,0.1122,-0.0332,0.1066,0.0108,,,,,,,,,,,
18,Microfluidic_Split_FourYdirection_study (Run_9) ,2337,-15.5550,13.8427,0.0000,-15.5886,13.9472,0.0109,0.1103,-0.0336,0.1045,0.0109,0.2201,0.0000,0.2201,0.0000,0.2180,-0.0004,0.2180,0.0001,0.0021,0.9455,
19,Microfluidic_Split_FourYdirection_study (Run_9) ,2385,-15.5550,14.0624,0.0000,-15.5884,14.1649,0.0108,0.1084,-0.0334,0.1025,0.0108,,,,,,,,,,,
