Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourYdirection_study (Run_8) ,21,-15.5550,40.0500,3.0500,-15.5786,39.9276,3.0451,0.1247,-0.0236,-0.1224,-0.0049,,,,,,,,,,,
2,Microfluidic_Split_FourYdirection_study (Run_8) ,1601,-15.5550,39.8296,3.0500,-15.5789,39.7079,3.0448,0.1241,-0.0239,-0.1217,-0.0052,0.2204,0.0000,-0.2204,0.0000,0.2197,-0.0002,-0.2197,-0.0003,0.0006,0.2905,
3,Microfluidic_Split_FourYdirection_study (Run_8) ,1598,-15.5550,39.6093,3.0500,-15.5794,39.4877,3.0447,0.1241,-0.0244,-0.1216,-0.0053,,,,,,,,,,,
4,Microfluidic_Split_FourYdirection_study (Run_8) ,1604,-15.5550,39.3889,3.0500,-15.5797,39.2679,3.0446,0.1237,-0.0247,-0.1211,-0.0054,0.2203,0.0000,-0.2203,0.0000,0.2198,-0.0003,-0.2198,-0.0001,0.0005,0.2291,
5,Microfluidic_Split_FourYdirection_study (Run_8) ,1595,-15.5550,39.1686,3.0500,-15.5805,39.0484,3.0439,0.1230,-0.0255,-0.1202,-0.0061,,,,,,,,,,,
6,Microfluidic_Split_FourYdirection_study (Run_8) ,1610,-15.5550,38.9482,3.0500,-15.5809,38.8295,3.0439,0.1217,-0.0259,-0.1188,-0.0061,0.2204,0.0000,-0.2204,0.0000,0.2190,-0.0004,-0.2190,0.0000,0.0014,0.6388,
7,Microfluidic_Split_FourYdirection_study (Run_8) ,1607,-15.5550,38.7279,3.0500,-15.5815,38.6104,3.0433,0.1206,-0.0265,-0.1175,-0.0067,,,,,,,,,,,
8,Microfluidic_Split_FourYdirection_study (Run_8) ,1613,-15.5550,38.5075,3.0500,-15.5819,38.3917,3.0434,0.1191,-0.0269,-0.1159,-0.0066,0.2204,0.0000,-0.2204,0.0000,0.2188,-0.0004,-0.2188,0.0001,0.0016,0.7250,
9,Microfluidic_Split_FourYdirection_study (Run_8) ,1616,-15.5550,38.2870,3.0500,-15.5823,38.1729,3.0434,0.1174,-0.0273,-0.1140,-0.0066,,,,,,,,,,,
10,Microfluidic_Split_FourYdirection_study (Run_8) ,1592,-15.5550,38.0664,3.0500,-15.5834,37.9542,3.0433,0.1160,-0.0284,-0.1123,-0.0067,0.2206,0.0000,-0.2206,0.0000,0.2188,-0.0010,-0.2188,-0.0001,0.0018,0.8079,
