Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeXdirection_study (Run_7) ,13,-23.0500,25.0750,0.0000,-22.9898,25.0169,0.0073,0.0840,0.0602,-0.0581,0.0073,,,,,,,,,,,
2,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2248,-22.8296,25.0750,0.0000,-22.7700,25.0169,0.0069,0.0835,0.0596,-0.0581,0.0069,0.2204,0.2204,0.0000,0.0000,0.2198,0.2198,0.0000,-0.0004,0.0006,0.2919,
3,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2245,-22.6091,25.0750,0.0000,-22.5498,25.0165,0.0068,0.0836,0.0593,-0.0585,0.0068,,,,,,,,,,,
4,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2239,-22.3891,25.0750,0.0000,-22.3302,25.0160,0.0074,0.0837,0.0589,-0.0590,0.0074,0.2200,0.2200,0.0000,0.0000,0.2195,0.2195,-0.0004,0.0006,0.0005,0.2154,
5,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2242,-22.1691,25.0750,0.0000,-22.1112,25.0157,0.0074,0.0832,0.0580,-0.0593,0.0074,,,,,,,,,,,
6,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2227,-21.9486,25.0750,0.0000,-21.8919,25.0149,0.0079,0.0830,0.0567,-0.0601,0.0079,0.2205,0.2205,0.0000,0.0000,0.2193,0.2193,-0.0009,0.0005,0.0013,0.5725,
7,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2236,-21.7280,25.0750,0.0000,-21.6728,25.0148,0.0077,0.0820,0.0552,-0.0602,0.0077,,,,,,,,,,,
8,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2230,-21.5075,25.0750,0.0000,-21.4540,25.0139,0.0079,0.0817,0.0536,-0.0611,0.0079,0.2205,0.2205,0.0000,0.0000,0.2189,0.2189,-0.0009,0.0002,0.0016,0.7380,
9,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2233,-21.2871,25.0750,0.0000,-21.2351,25.0138,0.0078,0.0806,0.0520,-0.0612,0.0078,,,,,,,,,,,
10,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2203,-21.0666,25.0750,0.0000,-21.0164,25.0131,0.0079,0.0801,0.0502,-0.0619,0.0079,0.2205,0.2205,0.0000,0.0000,0.2187,0.2187,-0.0007,0.0001,0.0018,0.8177,
11,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2224,-20.8459,25.0750,0.0000,-20.7975,25.0130,0.0078,0.0791,0.0484,-0.0620,0.0078,,,,,,,,,,,
12,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2218,-20.6253,25.0750,0.0000,-20.5788,25.0123,0.0084,0.0785,0.0465,-0.0627,0.0084,0.2207,0.2207,0.0000,0.0000,0.2187,0.2187,-0.0007,0.0006,0.0020,0.8871,
13,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2221,-20.4047,25.0750,0.0000,-20.3604,25.0124,0.0082,0.0771,0.0443,-0.0626,0.0082,,,,,,,,,,,
14,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2206,-20.1842,25.0750,0.0000,-20.1417,25.0119,0.0083,0.0765,0.0425,-0.0631,0.0083,0.2205,0.2205,0.0000,0.0000,0.2187,0.2187,-0.0005,0.0002,0.0018,0.8172,
15,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2215,-19.9637,25.0750,0.0000,-19.9232,25.0121,0.0075,0.0752,0.0405,-0.0629,0.0075,,,,,,,,,,,
16,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2209,-19.7435,25.0750,0.0000,-19.7050,25.0111,0.0080,0.0750,0.0384,-0.0639,0.0080,0.2203,0.2203,0.0000,0.0000,0.2182,0.2182,-0.0009,0.0005,0.0021,0.9381,
17,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2212,-19.5233,25.0750,0.0000,-19.4867,25.0112,0.0075,0.0739,0.0365,-0.0638,0.0075,,,,,,,,,,,
18,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2152,-19.3030,25.0750,0.0000,-19.2685,25.0107,0.0071,0.0733,0.0346,-0.0643,0.0071,0.2202,0.2202,0.0000,0.0000,0.2183,0.2183,-0.0005,-0.0004,0.0019,0.8775,
19,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2200,-19.0829,25.0750,0.0000,-19.0505,25.0107,0.0075,0.0724,0.0323,-0.0643,0.0075,,,,,,,,,,,
