Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeXdirection_study (Run_8) ,14,-23.0500,25.0750,3.0500,-22.9912,25.0177,3.0453,0.0823,0.0588,-0.0573,-0.0047,,,,,,,,,,,
2,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2046,-22.8296,25.0750,3.0500,-22.7713,25.0176,3.0449,0.0819,0.0582,-0.0574,-0.0051,0.2204,0.2204,0.0000,0.0000,0.2199,0.2198,0.0000,-0.0005,0.0006,0.2681,
3,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2043,-22.6093,25.0750,3.0500,-22.5513,25.0171,3.0446,0.0822,0.0581,-0.0579,-0.0054,,,,,,,,,,,
4,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2037,-22.3891,25.0750,3.0500,-22.3314,25.0164,3.0442,0.0825,0.0577,-0.0586,-0.0058,0.2202,0.2202,0.0000,0.0000,0.2199,0.2199,-0.0007,-0.0004,0.0003,0.1502,
5,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2040,-22.1691,25.0750,3.0500,-22.1123,25.0165,3.0442,0.0818,0.0568,-0.0585,-0.0058,,,,,,,,,,,
6,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2025,-21.9486,25.0750,3.0500,-21.8930,25.0153,3.0438,0.0818,0.0556,-0.0597,-0.0062,0.2205,0.2205,0.0000,0.0000,0.2194,0.2193,-0.0012,-0.0004,0.0012,0.5381,
7,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2034,-21.7280,25.0750,3.0500,-21.6737,25.0150,3.0440,0.0811,0.0543,-0.0600,-0.0060,,,,,,,,,,,
8,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2028,-21.5075,25.0750,3.0500,-21.4548,25.0144,3.0439,0.0805,0.0527,-0.0606,-0.0061,0.2206,0.2206,0.0000,0.0000,0.2190,0.2190,-0.0006,-0.0001,0.0016,0.7089,
9,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2031,-21.2869,25.0750,3.0500,-21.2356,25.0143,3.0437,0.0797,0.0513,-0.0607,-0.0063,,,,,,,,,,,
10,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2001,-21.0666,25.0750,3.0500,-21.0174,25.0137,3.0434,0.0788,0.0491,-0.0613,-0.0066,0.2203,0.2203,0.0000,0.0000,0.2181,0.2181,-0.0006,-0.0002,0.0022,0.9960,
