Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeXdirection_study (Run_5) ,14,-23.0500,25.0750,3.0500,-22.9857,25.0127,3.0423,0.0899,0.0643,-0.0623,-0.0077,,,,,,,,,,,
2,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2046,-22.8296,25.0750,3.0500,-22.7662,25.0126,3.0420,0.0893,0.0633,-0.0624,-0.0080,0.2204,0.2204,0.0000,0.0000,0.2195,0.2195,-0.0001,-0.0003,0.0009,0.4296,
3,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2043,-22.6093,25.0750,3.0500,-22.5467,25.0122,3.0418,0.0891,0.0626,-0.0628,-0.0082,,,,,,,,,,,
4,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2037,-22.3891,25.0750,3.0500,-22.3274,25.0117,3.0415,0.0888,0.0617,-0.0633,-0.0085,0.2202,0.2202,0.0000,0.0000,0.2193,0.2193,-0.0005,-0.0003,0.0009,0.4025,
5,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2040,-22.1691,25.0750,3.0500,-22.1087,25.0117,3.0415,0.0879,0.0604,-0.0633,-0.0085,,,,,,,,,,,
6,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2025,-21.9486,25.0750,3.0500,-21.8897,25.0108,3.0412,0.0876,0.0589,-0.0642,-0.0088,0.2205,0.2205,0.0000,0.0000,0.2190,0.2190,-0.0008,-0.0003,0.0015,0.6809,
7,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2034,-21.7280,25.0750,3.0500,-21.6707,25.0106,3.0413,0.0867,0.0573,-0.0644,-0.0087,,,,,,,,,,,
8,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2028,-21.5075,25.0750,3.0500,-21.4519,25.0101,3.0413,0.0858,0.0555,-0.0649,-0.0087,0.2206,0.2206,0.0000,0.0000,0.2188,0.2188,-0.0005,0.0000,0.0018,0.8020,
9,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2031,-21.2869,25.0750,3.0500,-21.2330,25.0100,3.0411,0.0849,0.0539,-0.0650,-0.0089,,,,,,,,,,,
10,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2001,-21.0666,25.0750,3.0500,-21.0149,25.0096,3.0410,0.0839,0.0517,-0.0654,-0.0090,0.2203,0.2203,0.0000,0.0000,0.2182,0.2182,-0.0004,-0.0002,0.0022,0.9878,
11,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2022,-20.8459,25.0750,3.0500,-20.7960,25.0094,3.0410,0.0829,0.0499,-0.0656,-0.0090,,,,,,,,,,,
12,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2016,-20.6253,25.0750,3.0500,-20.5774,25.0091,3.0406,0.0819,0.0478,-0.0659,-0.0094,0.2207,0.2207,0.0000,0.0000,0.2185,0.2185,-0.0003,-0.0004,0.0021,0.9629,
13,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2019,-20.4046,25.0750,3.0500,-20.3588,25.0088,3.0407,0.0811,0.0458,-0.0662,-0.0093,,,,,,,,,,,
14,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2004,-20.1842,25.0750,3.0500,-20.1403,25.0087,3.0406,0.0801,0.0439,-0.0663,-0.0094,0.2204,0.2204,0.0000,0.0000,0.2185,0.2185,-0.0001,-0.0001,0.0019,0.8552,
15,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2013,-19.9638,25.0750,3.0500,-19.9219,25.0085,3.0406,0.0792,0.0419,-0.0665,-0.0094,,,,,,,,,,,
16,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2007,-19.7433,25.0750,3.0500,-19.7034,25.0082,3.0408,0.0783,0.0399,-0.0668,-0.0092,0.2204,0.2204,0.0000,0.0000,0.2184,0.2184,-0.0003,0.0002,0.0020,0.8994,
17,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2010,-19.5232,25.0750,3.0500,-19.4856,25.0080,3.0407,0.0774,0.0376,-0.0670,-0.0093,,,,,,,,,,,
18,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1950,-19.3031,25.0750,3.0500,-19.2673,25.0078,3.0407,0.0766,0.0357,-0.0672,-0.0093,0.2201,0.2201,0.0000,0.0000,0.2182,0.2182,-0.0002,0.0001,0.0019,0.8671,
19,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1998,-19.0832,25.0750,3.0500,-19.0496,25.0078,3.0406,0.0757,0.0336,-0.0672,-0.0094,,,,,,,,,,,
20,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1995,-18.8627,25.0750,3.0500,-18.8312,25.0076,3.0407,0.0750,0.0315,-0.0674,-0.0093,0.2204,0.2204,0.0000,0.0000,0.2184,0.2184,-0.0002,0.0001,0.0021,0.9316,
21,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1989,-18.6422,25.0750,3.0500,-18.6127,25.0073,3.0408,0.0744,0.0295,-0.0677,-0.0092,,,,,,,,,,,
22,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1992,-18.4216,25.0750,3.0500,-18.3942,25.0074,3.0409,0.0735,0.0274,-0.0676,-0.0091,0.2206,0.2206,0.0000,0.0000,0.2185,0.2185,0.0001,0.0001,0.0021,0.9333,
23,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1977,-18.2011,25.0750,3.0500,-18.1759,25.0071,3.0407,0.0731,0.0253,-0.0679,-0.0093,,,,,,,,,,,
24,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1986,-17.9806,25.0750,3.0500,-17.9574,25.0072,3.0409,0.0723,0.0232,-0.0678,-0.0091,0.2206,0.2206,0.0000,0.0000,0.2185,0.2185,0.0001,0.0002,0.0021,0.9410,
25,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1980,-17.7600,25.0750,3.0500,-17.7390,25.0069,3.0408,0.0719,0.0211,-0.0681,-0.0092,,,,,,,,,,,
26,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1983,-17.5394,25.0750,3.0500,-17.5204,25.0071,3.0414,0.0711,0.0190,-0.0679,-0.0086,0.2206,0.2206,0.0000,0.0000,0.2185,0.2185,0.0002,0.0006,0.0021,0.9494,
27,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1953,-17.3190,25.0750,3.0500,-17.3021,25.0067,3.0409,0.0710,0.0169,-0.0683,-0.0091,,,,,,,,,,,
28,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1974,-17.0984,25.0750,3.0500,-17.0837,25.0069,3.0414,0.0702,0.0148,-0.0681,-0.0086,0.2206,0.2206,0.0000,0.0000,0.2184,0.2184,0.0002,0.0004,0.0022,0.9820,
29,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1968,-16.8778,25.0750,3.0500,-16.8651,25.0065,3.0408,0.0703,0.0127,-0.0685,-0.0092,,,,,,,,,,,
30,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1971,-16.6571,25.0750,3.0500,-16.6463,25.0066,3.0409,0.0698,0.0108,-0.0684,-0.0091,0.2207,0.2207,0.0000,0.0000,0.2188,0.2188,0.0001,0.0001,0.0019,0.8519,
31,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1956,-16.4367,25.0750,3.0500,-16.4280,25.0067,3.0411,0.0694,0.0086,-0.0683,-0.0089,,,,,,,,,,,
32,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1965,-16.2162,25.0750,3.0500,-16.2097,25.0066,3.0409,0.0693,0.0065,-0.0684,-0.0091,0.2204,0.2204,0.0000,0.0000,0.2183,0.2183,-0.0001,-0.0002,0.0021,0.9599,
33,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1959,-15.9959,25.0750,3.0500,-15.9915,25.0064,3.0411,0.0693,0.0044,-0.0686,-0.0089,,,,,,,,,,,
34,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1962,-15.7757,25.0750,3.0500,-15.7733,25.0066,3.0409,0.0691,0.0024,-0.0684,-0.0091,0.2202,0.2202,0.0000,0.0000,0.2182,0.2182,0.0002,-0.0001,0.0020,0.9028,
35,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1848,-15.5556,25.0750,3.0500,-15.5553,25.0067,3.0409,0.0689,0.0003,-0.0683,-0.0091,,,,,,,,,,,
36,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1947,-15.3357,25.0750,3.0500,-15.3376,25.0067,3.0406,0.0689,-0.0019,-0.0683,-0.0094,0.2199,0.2199,0.0000,0.0000,0.2177,0.2177,0.0000,-0.0003,0.0022,1.0186,
37,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1944,-15.1152,25.0750,3.0500,-15.1193,25.0068,3.0410,0.0689,-0.0041,-0.0682,-0.0090,,,,,,,,,,,
38,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1938,-14.8947,25.0750,3.0500,-14.9010,25.0065,3.0408,0.0694,-0.0063,-0.0685,-0.0092,0.2205,0.2205,0.0000,0.0000,0.2183,0.2183,-0.0003,-0.0002,0.0022,0.9912,
39,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1941,-14.6742,25.0750,3.0500,-14.6824,25.0068,3.0411,0.0693,-0.0083,-0.0682,-0.0089,,,,,,,,,,,
40,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1926,-14.4536,25.0750,3.0500,-14.4639,25.0064,3.0409,0.0700,-0.0103,-0.0686,-0.0091,0.2205,0.2205,0.0000,0.0000,0.2185,0.2185,-0.0004,-0.0002,0.0020,0.9056,
41,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1935,-14.2331,25.0750,3.0500,-14.2455,25.0068,3.0415,0.0698,-0.0124,-0.0682,-0.0085,,,,,,,,,,,
42,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1929,-14.0125,25.0750,3.0500,-14.0273,25.0065,3.0414,0.0706,-0.0148,-0.0685,-0.0086,0.2206,0.2206,0.0000,0.0000,0.2182,0.2182,-0.0003,-0.0001,0.0024,1.0698,
43,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1932,-13.7920,25.0750,3.0500,-13.8086,25.0068,3.0415,0.0707,-0.0166,-0.0682,-0.0085,,,,,,,,,,,
44,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1902,-13.5714,25.0750,3.0500,-13.5901,25.0068,3.0411,0.0712,-0.0187,-0.0682,-0.0089,0.2206,0.2206,0.0000,0.0000,0.2185,0.2185,0.0001,-0.0003,0.0021,0.9395,
45,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1923,-13.3509,25.0750,3.0500,-13.3716,25.0069,3.0412,0.0717,-0.0207,-0.0681,-0.0088,,,,,,,,,,,
46,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1917,-13.1303,25.0750,3.0500,-13.1530,25.0069,3.0412,0.0723,-0.0227,-0.0681,-0.0088,0.2206,0.2206,0.0000,0.0000,0.2186,0.2186,0.0000,0.0000,0.0020,0.9047,
47,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1920,-12.9096,25.0750,3.0500,-12.9344,25.0070,3.0412,0.0729,-0.0248,-0.0680,-0.0088,,,,,,,,,,,
48,Microfluidic_Split_ThreeXdirection_study (Run_5) ,1905,-12.6892,25.0750,3.0500,-12.7161,25.0071,3.0409,0.0736,-0.0269,-0.0679,-0.0091,0.2204,0.2204,0.0000,0.0000,0.2183,0.2183,0.0000,-0.0003,0.0021,0.9632,
