Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeXdirection_study (Run_5) ,13,-23.0500,25.0750,0.0000,-22.9861,25.0125,0.0090,0.0898,0.0639,-0.0625,0.0090,,,,,,,,,,,
2,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2248,-22.8296,25.0750,0.0000,-22.7665,25.0125,0.0087,0.0892,0.0630,-0.0625,0.0087,0.2204,0.2204,0.0000,0.0000,0.2196,0.2196,0.0000,-0.0003,0.0009,0.3934,
3,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2245,-22.6091,25.0750,0.0000,-22.5467,25.0122,0.0087,0.0890,0.0624,-0.0628,0.0087,,,,,,,,,,,
4,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2239,-22.3891,25.0750,0.0000,-22.3276,25.0118,0.0092,0.0887,0.0615,-0.0632,0.0092,0.2200,0.2200,0.0000,0.0000,0.2191,0.2191,-0.0004,0.0005,0.0009,0.3985,
5,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2242,-22.1691,25.0750,0.0000,-22.1088,25.0116,0.0092,0.0880,0.0603,-0.0634,0.0092,,,,,,,,,,,
6,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2227,-21.9486,25.0750,0.0000,-21.8898,25.0109,0.0096,0.0875,0.0588,-0.0641,0.0096,0.2205,0.2205,0.0000,0.0000,0.2190,0.2190,-0.0007,0.0004,0.0015,0.6836,
7,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2236,-21.7280,25.0750,0.0000,-21.6709,25.0108,0.0094,0.0864,0.0571,-0.0642,0.0094,,,,,,,,,,,
8,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2230,-21.5075,25.0750,0.0000,-21.4522,25.0101,0.0096,0.0858,0.0553,-0.0649,0.0096,0.2205,0.2205,0.0000,0.0000,0.2187,0.2187,-0.0007,0.0002,0.0018,0.8085,
9,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2233,-21.2871,25.0750,0.0000,-21.2335,25.0101,0.0096,0.0847,0.0536,-0.0649,0.0096,,,,,,,,,,,
10,Microfluidic_Split_ThreeXdirection_study (Run_5) ,2203,-21.0666,25.0750,0.0000,-21.0149,25.0095,0.0096,0.0840,0.0517,-0.0655,0.0096,0.2205,0.2205,0.0000,0.0000,0.2186,0.2186,-0.0005,0.0001,0.0019,0.8669,
