Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeXdirection_study (Run_6) ,13,-23.0500,25.0750,0.0000,-22.9880,25.0133,0.0086,0.0879,0.0620,-0.0617,0.0086,,,,,,,,,,,
2,Microfluidic_Split_ThreeXdirection_study (Run_6) ,2248,-22.8296,25.0750,0.0000,-22.7683,25.0134,0.0083,0.0873,0.0613,-0.0616,0.0083,0.2204,0.2204,0.0000,0.0000,0.2197,0.2197,0.0000,-0.0003,0.0007,0.3249,
3,Microfluidic_Split_ThreeXdirection_study (Run_6) ,2245,-22.6091,25.0750,0.0000,-22.5483,25.0130,0.0083,0.0873,0.0609,-0.0620,0.0083,,,,,,,,,,,
4,Microfluidic_Split_ThreeXdirection_study (Run_6) ,2239,-22.3891,25.0750,0.0000,-22.3291,25.0125,0.0089,0.0871,0.0600,-0.0625,0.0089,0.2200,0.2200,0.0000,0.0000,0.2192,0.2192,-0.0004,0.0006,0.0008,0.3636,
5,Microfluidic_Split_ThreeXdirection_study (Run_6) ,2242,-22.1691,25.0750,0.0000,-22.1103,25.0123,0.0090,0.0864,0.0588,-0.0627,0.0090,,,,,,,,,,,
6,Microfluidic_Split_ThreeXdirection_study (Run_6) ,2227,-21.9486,25.0750,0.0000,-21.8912,25.0117,0.0094,0.0859,0.0573,-0.0633,0.0094,0.2205,0.2205,0.0000,0.0000,0.2191,0.2190,-0.0006,0.0004,0.0015,0.6743,
7,Microfluidic_Split_ThreeXdirection_study (Run_6) ,2236,-21.7280,25.0750,0.0000,-21.6723,25.0117,0.0093,0.0849,0.0557,-0.0633,0.0093,,,,,,,,,,,
8,Microfluidic_Split_ThreeXdirection_study (Run_6) ,2230,-21.5075,25.0750,0.0000,-21.4536,25.0109,0.0095,0.0843,0.0540,-0.0641,0.0095,0.2205,0.2205,0.0000,0.0000,0.2187,0.2187,-0.0007,0.0002,0.0018,0.8009,
9,Microfluidic_Split_ThreeXdirection_study (Run_6) ,2233,-21.2871,25.0750,0.0000,-21.2348,25.0109,0.0095,0.0832,0.0522,-0.0641,0.0095,,,,,,,,,,,
10,Microfluidic_Split_ThreeXdirection_study (Run_6) ,2203,-21.0666,25.0750,0.0000,-21.0162,25.0104,0.0095,0.0824,0.0503,-0.0646,0.0095,0.2205,0.2205,0.0000,0.0000,0.2186,0.2186,-0.0005,0.0001,0.0019,0.8492,
