Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeXdirection_study (Run_8) ,13,-23.0500,25.0750,0.0000,-22.9919,25.0175,0.0067,0.0820,0.0581,-0.0575,0.0067,,,,,,,,,,,
2,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2248,-22.8296,25.0750,0.0000,-22.7719,25.0176,0.0062,0.0816,0.0577,-0.0574,0.0062,0.2204,0.2204,0.0000,0.0000,0.2200,0.2200,0.0001,-0.0004,0.0005,0.2091,
3,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2245,-22.6091,25.0750,0.0000,-22.5514,25.0171,0.0061,0.0820,0.0577,-0.0579,0.0061,,,,,,,,,,,
4,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2239,-22.3891,25.0750,0.0000,-22.3318,25.0166,0.0069,0.0821,0.0574,-0.0584,0.0069,0.2200,0.2200,0.0000,0.0000,0.2197,0.2197,-0.0005,0.0007,0.0003,0.1433,
5,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2242,-22.1691,25.0750,0.0000,-22.1126,25.0164,0.0068,0.0817,0.0565,-0.0586,0.0068,,,,,,,,,,,
6,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2227,-21.9486,25.0750,0.0000,-21.8932,25.0155,0.0074,0.0816,0.0553,-0.0595,0.0074,0.2205,0.2205,0.0000,0.0000,0.2193,0.2193,-0.0009,0.0006,0.0012,0.5412,
7,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2236,-21.7280,25.0750,0.0000,-21.6741,25.0155,0.0071,0.0806,0.0539,-0.0595,0.0071,,,,,,,,,,,
8,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2230,-21.5075,25.0750,0.0000,-21.4552,25.0145,0.0074,0.0804,0.0523,-0.0605,0.0074,0.2205,0.2205,0.0000,0.0000,0.2189,0.2189,-0.0010,0.0002,0.0016,0.7159,
9,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2233,-21.2871,25.0750,0.0000,-21.2362,25.0145,0.0073,0.0793,0.0508,-0.0605,0.0073,,,,,,,,,,,
10,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2203,-21.0666,25.0750,0.0000,-21.0175,25.0138,0.0074,0.0788,0.0491,-0.0612,0.0074,0.2205,0.2205,0.0000,0.0000,0.2187,0.2187,-0.0007,0.0001,0.0018,0.7957,
11,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2224,-20.8459,25.0750,0.0000,-20.7986,25.0137,0.0073,0.0778,0.0473,-0.0613,0.0073,,,,,,,,,,,
12,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2218,-20.6253,25.0750,0.0000,-20.5798,25.0129,0.0080,0.0773,0.0454,-0.0621,0.0080,0.2207,0.2207,0.0000,0.0000,0.2187,0.2187,-0.0007,0.0007,0.0019,0.8650,
13,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2221,-20.4047,25.0750,0.0000,-20.3614,25.0132,0.0077,0.0758,0.0433,-0.0618,0.0077,,,,,,,,,,,
14,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2206,-20.1842,25.0750,0.0000,-20.1426,25.0127,0.0079,0.0753,0.0416,-0.0623,0.0079,0.2205,0.2205,0.0000,0.0000,0.2188,0.2188,-0.0005,0.0002,0.0017,0.7784,
15,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2215,-19.9637,25.0750,0.0000,-19.9241,25.0129,0.0070,0.0740,0.0396,-0.0621,0.0070,,,,,,,,,,,
16,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2209,-19.7435,25.0750,0.0000,-19.7059,25.0119,0.0076,0.0739,0.0376,-0.0631,0.0076,0.2203,0.2203,0.0000,0.0000,0.2182,0.2182,-0.0010,0.0006,0.0020,0.9260,
17,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2212,-19.5233,25.0750,0.0000,-19.4875,25.0120,0.0070,0.0727,0.0358,-0.0630,0.0070,,,,,,,,,,,
18,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2152,-19.3030,25.0750,0.0000,-19.2692,25.0115,0.0066,0.0723,0.0339,-0.0635,0.0066,0.2202,0.2202,0.0000,0.0000,0.2183,0.2183,-0.0005,-0.0004,0.0019,0.8512,
19,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2200,-19.0829,25.0750,0.0000,-19.0513,25.0115,0.0070,0.0713,0.0316,-0.0635,0.0070,,,,,,,,,,,
20,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2197,-18.8627,25.0750,0.0000,-18.8328,25.0114,0.0070,0.0706,0.0299,-0.0636,0.0070,0.2202,0.2202,0.0000,0.0000,0.2184,0.2184,-0.0001,0.0000,0.0017,0.7850,
21,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2191,-18.6422,25.0750,0.0000,-18.6141,25.0112,0.0068,0.0700,0.0281,-0.0638,0.0068,,,,,,,,,,,
22,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2194,-18.4217,25.0750,0.0000,-18.3954,25.0111,0.0068,0.0694,0.0262,-0.0639,0.0068,0.2205,0.2205,0.0000,0.0000,0.2187,0.2187,-0.0001,0.0000,0.0019,0.8444,
23,Microfluidic_Split_ThreeXdirection_study (Run_8) ,2179,-18.2011,25.0750,0.0000,-18.1767,25.0109,0.0074,0.0690,0.0244,-0.0641,0.0074,,,,,,,,,,,
