Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeXdirection_study (Run_4) ,14,-23.0500,25.0750,3.0500,-22.9975,25.0249,3.0466,0.0726,0.0525,-0.0501,-0.0034,,,,,,,,,,,
2,Microfluidic_Split_ThreeXdirection_study (Run_4) ,2046,-22.8296,25.0750,3.0500,-22.7777,25.0249,3.0461,0.0723,0.0519,-0.0501,-0.0039,0.2204,0.2204,0.0000,0.0000,0.2199,0.2199,-0.0001,-0.0004,0.0006,0.2648,
3,Microfluidic_Split_ThreeXdirection_study (Run_4) ,2043,-22.6093,25.0750,3.0500,-22.5575,25.0244,3.0459,0.0726,0.0518,-0.0506,-0.0041,,,,,,,,,,,
4,Microfluidic_Split_ThreeXdirection_study (Run_4) ,2037,-22.3891,25.0750,3.0500,-22.3375,25.0237,3.0456,0.0729,0.0516,-0.0513,-0.0044,0.2202,0.2202,0.0000,0.0000,0.2200,0.2200,-0.0007,-0.0003,0.0002,0.0758,
5,Microfluidic_Split_ThreeXdirection_study (Run_4) ,2040,-22.1691,25.0750,3.0500,-22.1182,25.0238,3.0456,0.0723,0.0509,-0.0512,-0.0044,,,,,,,,,,,
6,Microfluidic_Split_ThreeXdirection_study (Run_4) ,2025,-21.9486,25.0750,3.0500,-21.8987,25.0225,3.0452,0.0726,0.0499,-0.0525,-0.0048,0.2205,0.2205,0.0000,0.0000,0.2196,0.2196,-0.0012,-0.0004,0.0010,0.4418,
7,Microfluidic_Split_ThreeXdirection_study (Run_4) ,2034,-21.7280,25.0750,3.0500,-21.6792,25.0223,3.0455,0.0720,0.0488,-0.0527,-0.0045,,,,,,,,,,,
8,Microfluidic_Split_ThreeXdirection_study (Run_4) ,2028,-21.5075,25.0750,3.0500,-21.4600,25.0217,3.0454,0.0715,0.0474,-0.0533,-0.0046,0.2206,0.2206,0.0000,0.0000,0.2192,0.2192,-0.0006,-0.0001,0.0014,0.6186,
9,Microfluidic_Split_ThreeXdirection_study (Run_4) ,2031,-21.2869,25.0750,3.0500,-21.2406,25.0215,3.0452,0.0709,0.0463,-0.0535,-0.0048,,,,,,,,,,,
10,Microfluidic_Split_ThreeXdirection_study (Run_4) ,2001,-21.0666,25.0750,3.0500,-21.0224,25.0209,3.0450,0.0701,0.0442,-0.0541,-0.0050,0.2203,0.2203,0.0000,0.0000,0.2183,0.2183,-0.0006,-0.0002,0.0021,0.9351,
11,Microfluidic_Split_ThreeXdirection_study (Run_4) ,2022,-20.8459,25.0750,3.0500,-20.8029,25.0208,3.0450,0.0694,0.0430,-0.0542,-0.0050,,,,,,,,,,,
