Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeXdirection_study (Run_3) ,13,-23.0500,25.0750,0.0000,-22.9955,25.0212,0.0067,0.0769,0.0545,-0.0538,0.0067,,,,,,,,,,,
2,Microfluidic_Split_ThreeXdirection_study (Run_3) ,2248,-22.8296,25.0750,0.0000,-22.7756,25.0212,0.0063,0.0765,0.0540,-0.0538,0.0063,0.2204,0.2204,0.0000,0.0000,0.2199,0.2199,0.0000,-0.0004,0.0005,0.2395,
3,Microfluidic_Split_ThreeXdirection_study (Run_3) ,2245,-22.6091,25.0750,0.0000,-22.5553,25.0208,0.0063,0.0767,0.0538,-0.0542,0.0063,,,,,,,,,,,
4,Microfluidic_Split_ThreeXdirection_study (Run_3) ,2239,-22.3891,25.0750,0.0000,-22.3358,25.0203,0.0070,0.0767,0.0533,-0.0547,0.0070,0.2200,0.2200,0.0000,0.0000,0.2195,0.2195,-0.0005,0.0007,0.0005,0.2221,
5,Microfluidic_Split_ThreeXdirection_study (Run_3) ,2242,-22.1691,25.0750,0.0000,-22.1167,25.0201,0.0070,0.0762,0.0524,-0.0549,0.0070,,,,,,,,,,,
6,Microfluidic_Split_ThreeXdirection_study (Run_3) ,2227,-21.9486,25.0750,0.0000,-21.8974,25.0194,0.0075,0.0760,0.0512,-0.0556,0.0075,0.2205,0.2205,0.0000,0.0000,0.2193,0.2193,-0.0007,0.0005,0.0012,0.5558,
7,Microfluidic_Split_ThreeXdirection_study (Run_3) ,2236,-21.7280,25.0750,0.0000,-21.6782,25.0194,0.0074,0.0750,0.0498,-0.0556,0.0074,,,,,,,,,,,
8,Microfluidic_Split_ThreeXdirection_study (Run_3) ,2230,-21.5075,25.0750,0.0000,-21.4593,25.0186,0.0076,0.0746,0.0483,-0.0564,0.0076,0.2205,0.2205,0.0000,0.0000,0.2190,0.2190,-0.0008,0.0003,0.0015,0.6968,
9,Microfluidic_Split_ThreeXdirection_study (Run_3) ,2233,-21.2871,25.0750,0.0000,-21.2403,25.0186,0.0075,0.0736,0.0468,-0.0564,0.0075,,,,,,,,,,,
10,Microfluidic_Split_ThreeXdirection_study (Run_3) ,2203,-21.0666,25.0750,0.0000,-21.0214,25.0180,0.0076,0.0731,0.0451,-0.0570,0.0076,0.2205,0.2205,0.0000,0.0000,0.2188,0.2188,-0.0006,0.0001,0.0017,0.7520,
