Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,14,-23.0500,25.0750,3.0500,-22.9846,25.0107,3.0418,0.0921,0.0654,-0.0643,-0.0082,,,,,,,,,,,
2,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2046,-22.8296,25.0750,3.0500,-22.7651,25.0107,3.0415,0.0915,0.0645,-0.0643,-0.0085,0.2204,0.2204,0.0000,0.0000,0.2195,0.2195,0.0000,-0.0003,0.0010,0.4364,
3,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2043,-22.6093,25.0750,3.0500,-22.5456,25.0103,3.0412,0.0912,0.0637,-0.0647,-0.0088,,,,,,,,,,,
4,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2037,-22.3891,25.0750,3.0500,-22.3264,25.0098,3.0409,0.0909,0.0628,-0.0652,-0.0091,0.2202,0.2202,0.0000,0.0000,0.2193,0.2193,-0.0005,-0.0003,0.0009,0.4304,
5,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2040,-22.1691,25.0750,3.0500,-22.1077,25.0098,3.0408,0.0900,0.0614,-0.0652,-0.0092,,,,,,,,,,,
6,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2025,-21.9486,25.0750,3.0500,-21.8887,25.0090,3.0405,0.0896,0.0598,-0.0660,-0.0095,0.2205,0.2205,0.0000,0.0000,0.2190,0.2190,-0.0008,-0.0003,0.0016,0.7130,
7,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2034,-21.7280,25.0750,3.0500,-21.6699,25.0088,3.0406,0.0886,0.0582,-0.0662,-0.0094,,,,,,,,,,,
8,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2028,-21.5075,25.0750,3.0500,-21.4511,25.0084,3.0405,0.0878,0.0563,-0.0666,-0.0095,0.2206,0.2206,0.0000,0.0000,0.2187,0.2187,-0.0004,-0.0001,0.0018,0.8223,
9,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2031,-21.2869,25.0750,3.0500,-21.2323,25.0082,3.0403,0.0868,0.0546,-0.0668,-0.0097,,,,,,,,,,,
10,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2001,-21.0666,25.0750,3.0500,-21.0141,25.0079,3.0401,0.0857,0.0524,-0.0671,-0.0099,0.2203,0.2203,0.0000,0.0000,0.2182,0.2182,-0.0004,-0.0002,0.0022,0.9870,
11,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2022,-20.8459,25.0750,3.0500,-20.7953,25.0077,3.0401,0.0848,0.0506,-0.0673,-0.0099,,,,,,,,,,,
12,Microfluidic_Split_ThreeXdirection_study (Run_9)  ,2016,-20.6253,25.0750,3.0500,-20.5768,25.0075,3.0397,0.0837,0.0485,-0.0675,-0.0103,0.2207,0.2207,0.0000,0.0000,0.2185,0.2185,-0.0002,-0.0004,0.0021,0.9730,
