Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeXdirection_study (Run_7) ,14,-23.0500,25.0750,3.0500,-22.9892,25.0171,3.0444,0.0841,0.0608,-0.0579,-0.0056,,,,,,,,,,,
2,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2046,-22.8296,25.0750,3.0500,-22.7695,25.0170,3.0440,0.0837,0.0600,-0.0580,-0.0060,0.2204,0.2204,0.0000,0.0000,0.2197,0.2197,-0.0001,-0.0004,0.0007,0.3400,
3,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2043,-22.6093,25.0750,3.0500,-22.5497,25.0165,3.0438,0.0838,0.0597,-0.0585,-0.0062,,,,,,,,,,,
4,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2037,-22.3891,25.0750,3.0500,-22.3299,25.0159,3.0435,0.0839,0.0592,-0.0591,-0.0065,0.2202,0.2202,0.0000,0.0000,0.2197,0.2197,-0.0006,-0.0003,0.0005,0.2230,
5,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2040,-22.1691,25.0750,3.0500,-22.1110,25.0159,3.0435,0.0832,0.0582,-0.0591,-0.0065,,,,,,,,,,,
6,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2025,-21.9486,25.0750,3.0500,-21.8917,25.0148,3.0431,0.0831,0.0569,-0.0602,-0.0069,0.2205,0.2205,0.0000,0.0000,0.2193,0.2193,-0.0011,-0.0004,0.0013,0.5696,
7,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2034,-21.7280,25.0750,3.0500,-21.6725,25.0145,3.0433,0.0824,0.0555,-0.0605,-0.0067,,,,,,,,,,,
8,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2028,-21.5075,25.0750,3.0500,-21.4536,25.0139,3.0433,0.0818,0.0539,-0.0611,-0.0067,0.2206,0.2206,0.0000,0.0000,0.2189,0.2189,-0.0006,0.0000,0.0016,0.7351,
9,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2031,-21.2869,25.0750,3.0500,-21.2345,25.0137,3.0431,0.0810,0.0524,-0.0613,-0.0069,,,,,,,,,,,
10,Microfluidic_Split_ThreeXdirection_study (Run_7) ,2001,-21.0666,25.0750,3.0500,-21.0164,25.0131,3.0429,0.0800,0.0502,-0.0619,-0.0071,0.2203,0.2203,0.0000,0.0000,0.2181,0.2181,-0.0006,-0.0002,0.0022,1.0079,
