Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourXdirection_study (Run_9) ,23,-8.0600,25.0750,3.0500,-8.1246,25.0102,3.0411,0.0919,-0.0646,-0.0648,-0.0089,,,,,,,,,,,
2,Microfluidic_Split_FourXdirection_study (Run_9) ,1863,-8.2805,25.0750,3.0500,-8.3443,25.0103,3.0411,0.0913,-0.0638,-0.0647,-0.0089,0.2205,-0.2205,0.0000,0.0000,0.2197,-0.2197,0.0001,0.0000,0.0008,0.3411,
3,Microfluidic_Split_FourXdirection_study (Run_9) ,1860,-8.5009,25.0750,3.0500,-8.5642,25.0101,3.0412,0.0911,-0.0633,-0.0649,-0.0088,,,,,,,,,,,
4,Microfluidic_Split_FourXdirection_study (Run_9) ,1866,-8.7213,25.0750,3.0500,-8.7837,25.0100,3.0409,0.0906,-0.0624,-0.0650,-0.0091,0.2204,-0.2204,0.0000,0.0000,0.2195,-0.2195,-0.0001,-0.0003,0.0009,0.4056,
5,Microfluidic_Split_FourXdirection_study (Run_9) ,1857,-8.9417,25.0750,3.0500,-9.0027,25.0095,3.0404,0.0900,-0.0610,-0.0655,-0.0096,,,,,,,,,,,
6,Microfluidic_Split_FourXdirection_study (Run_9) ,1872,-9.1623,25.0750,3.0500,-9.2217,25.0091,3.0402,0.0892,-0.0594,-0.0659,-0.0098,0.2206,-0.2206,0.0000,0.0000,0.2189,-0.2189,-0.0004,-0.0002,0.0016,0.7471,
7,Microfluidic_Split_FourXdirection_study (Run_9) ,1869,-9.3828,25.0750,3.0500,-9.4405,25.0088,3.0400,0.0884,-0.0576,-0.0662,-0.0100,,,,,,,,,,,
8,Microfluidic_Split_FourXdirection_study (Run_9) ,1875,-9.6034,25.0750,3.0500,-9.6592,25.0084,3.0401,0.0875,-0.0558,-0.0666,-0.0099,0.2206,-0.2206,0.0000,0.0000,0.2187,-0.2187,-0.0004,0.0000,0.0019,0.8417,
9,Microfluidic_Split_FourXdirection_study (Run_9) ,1854,-9.8240,25.0750,3.0500,-9.8778,25.0079,3.0399,0.0866,-0.0539,-0.0671,-0.0101,,,,,,,,,,,
10,Microfluidic_Split_FourXdirection_study (Run_9) ,1884,-10.0445,25.0750,3.0500,-10.0964,25.0078,3.0402,0.0855,-0.0519,-0.0672,-0.0098,0.2206,-0.2206,0.0000,0.0000,0.2186,-0.2186,-0.0001,0.0003,0.0019,0.8830,
11,Microfluidic_Split_FourXdirection_study (Run_9) ,1881,-10.2650,25.0750,3.0500,-10.3149,25.0074,3.0399,0.0847,-0.0499,-0.0676,-0.0101,,,,,,,,,,,
12,Microfluidic_Split_FourXdirection_study (Run_9) ,1887,-10.4855,25.0750,3.0500,-10.5335,25.0072,3.0400,0.0837,-0.0480,-0.0678,-0.0100,0.2206,-0.2206,0.0000,0.0000,0.2186,-0.2186,-0.0002,0.0001,0.0020,0.8859,
13,Microfluidic_Split_FourXdirection_study (Run_9) ,1878,-10.7061,25.0750,3.0500,-10.7520,25.0069,3.0399,0.0827,-0.0458,-0.0681,-0.0101,,,,,,,,,,,
14,Microfluidic_Split_FourXdirection_study (Run_9) ,1893,-10.9267,25.0750,3.0500,-10.9705,25.0067,3.0401,0.0818,-0.0438,-0.0683,-0.0099,0.2205,-0.2205,0.0000,0.0000,0.2185,-0.2185,-0.0002,0.0001,0.0020,0.9091,
