Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourXdirection_study (Run_3),23,-8.0600,25.0750,3.0500,-8.1138,25.0210,3.0436,0.0765,-0.0538,-0.0540,-0.0064,,,,,,,,,,,
2,Microfluidic_Split_FourXdirection_study (Run_3),1863,-8.2805,25.0750,3.0500,-8.3340,25.0212,3.0436,0.0762,-0.0535,-0.0538,-0.0064,0.2205,-0.2205,0.0000,0.0000,0.2202,-0.2202,0.0002,0.0001,0.0003,0.1544,
3,Microfluidic_Split_FourXdirection_study (Run_3),1860,-8.5009,25.0750,3.0500,-8.5544,25.0209,3.0438,0.0763,-0.0535,-0.0541,-0.0062,,,,,,,,,,,
4,Microfluidic_Split_FourXdirection_study (Run_3),1866,-8.7213,25.0750,3.0500,-8.7743,25.0208,3.0435,0.0761,-0.0531,-0.0542,-0.0065,0.2204,-0.2204,0.0000,0.0000,0.2200,-0.2200,0.0000,-0.0003,0.0004,0.1863,
5,Microfluidic_Split_FourXdirection_study (Run_3),1857,-8.9417,25.0750,3.0500,-8.9938,25.0203,3.0429,0.0759,-0.0521,-0.0547,-0.0071,,,,,,,,,,,
6,Microfluidic_Split_FourXdirection_study (Run_3),1872,-9.1623,25.0750,3.0500,-9.2131,25.0199,3.0427,0.0753,-0.0508,-0.0551,-0.0073,0.2206,-0.2206,0.0000,0.0000,0.2193,-0.2193,-0.0004,-0.0002,0.0013,0.5942,
7,Microfluidic_Split_FourXdirection_study (Run_3),1869,-9.3828,25.0750,3.0500,-9.4322,25.0194,3.0424,0.0747,-0.0494,-0.0556,-0.0076,,,,,,,,,,,
8,Microfluidic_Split_FourXdirection_study (Run_3),1875,-9.6034,25.0750,3.0500,-9.6512,25.0189,3.0426,0.0741,-0.0478,-0.0561,-0.0074,0.2206,-0.2206,0.0000,0.0000,0.2190,-0.2190,-0.0005,0.0001,0.0016,0.7031,
9,Microfluidic_Split_FourXdirection_study (Run_3),1854,-9.8240,25.0750,3.0500,-9.8702,25.0183,3.0424,0.0735,-0.0462,-0.0567,-0.0076,,,,,,,,,,,
10,Microfluidic_Split_FourXdirection_study (Run_3),1884,-10.0445,25.0750,3.0500,-10.0891,25.0183,3.0428,0.0725,-0.0446,-0.0567,-0.0072,0.2206,-0.2206,0.0000,0.0000,0.2189,-0.2189,0.0000,0.0005,0.0016,0.7359,
11,Microfluidic_Split_FourXdirection_study (Run_3),1881,-10.2650,25.0750,3.0500,-10.3079,25.0178,3.0423,0.0719,-0.0429,-0.0572,-0.0077,,,,,,,,,,,
12,Microfluidic_Split_FourXdirection_study (Run_3),1887,-10.4855,25.0750,3.0500,-10.5268,25.0177,3.0424,0.0710,-0.0412,-0.0573,-0.0076,0.2206,-0.2206,0.0000,0.0000,0.2189,-0.2189,-0.0001,0.0001,0.0017,0.7517,
13,Microfluidic_Split_FourXdirection_study (Run_3),1878,-10.7061,25.0750,3.0500,-10.7455,25.0173,3.0423,0.0703,-0.0393,-0.0577,-0.0077,,,,,,,,,,,
14,Microfluidic_Split_FourXdirection_study (Run_3),1893,-10.9267,25.0750,3.0500,-10.9643,25.0171,3.0425,0.0695,-0.0376,-0.0579,-0.0075,0.2205,-0.2205,0.0000,0.0000,0.2188,-0.2188,-0.0002,0.0002,0.0017,0.7676,
15,Microfluidic_Split_FourXdirection_study (Run_3),1890,-11.1472,25.0750,3.0500,-11.1830,25.0170,3.0425,0.0685,-0.0358,-0.0580,-0.0075,,,,,,,,,,,
16,Microfluidic_Split_FourXdirection_study (Run_3),1896,-11.3677,25.0750,3.0500,-11.4018,25.0166,3.0426,0.0680,-0.0341,-0.0584,-0.0074,0.2205,-0.2205,0.0000,0.0000,0.2188,-0.2188,-0.0005,0.0001,0.0018,0.8027,
17,Microfluidic_Split_FourXdirection_study (Run_3),1899,-11.5879,25.0750,3.0500,-11.6203,25.0165,3.0429,0.0673,-0.0324,-0.0585,-0.0071,,,,,,,,,,,
18,Microfluidic_Split_FourXdirection_study (Run_3),1851,-11.8081,25.0750,3.0500,-11.8385,25.0161,3.0429,0.0667,-0.0304,-0.0589,-0.0071,0.2202,-0.2202,0.0000,0.0000,0.2182,-0.2182,-0.0004,0.0000,0.0019,0.8814,
19,Microfluidic_Split_FourXdirection_study (Run_3),1911,-12.0280,25.0750,3.0500,-12.0569,25.0161,3.0431,0.0660,-0.0289,-0.0589,-0.0069,,,,,,,,,,,
20,Microfluidic_Split_FourXdirection_study (Run_3),1908,-12.2483,25.0750,3.0500,-12.2756,25.0163,3.0430,0.0651,-0.0272,-0.0587,-0.0070,0.2203,-0.2203,0.0000,0.0000,0.2186,-0.2186,0.0002,-0.0001,0.0017,0.7801,
21,Microfluidic_Split_FourXdirection_study (Run_3),1914,-12.4688,25.0750,3.0500,-12.4941,25.0161,3.0428,0.0645,-0.0253,-0.0589,-0.0072,,,,,,,,,,,
22,Microfluidic_Split_FourXdirection_study (Run_3),1905,-12.6892,25.0750,3.0500,-12.7127,25.0159,3.0427,0.0640,-0.0235,-0.0591,-0.0073,0.2204,-0.2204,0.0000,0.0000,0.2186,-0.2186,-0.0002,0.0000,0.0018,0.8162,
23,Microfluidic_Split_FourXdirection_study (Run_3),1920,-12.9096,25.0750,3.0500,-12.9313,25.0158,3.0430,0.0635,-0.0217,-0.0592,-0.0070,,,,,,,,,,,
24,Microfluidic_Split_FourXdirection_study (Run_3),1917,-13.1303,25.0750,3.0500,-13.1502,25.0158,3.0428,0.0629,-0.0199,-0.0592,-0.0072,0.2207,-0.2207,0.0000,0.0000,0.2189,-0.2189,0.0000,-0.0002,0.0018,0.8236,
25,Microfluidic_Split_FourXdirection_study (Run_3),1923,-13.3509,25.0750,3.0500,-13.3691,25.0158,3.0427,0.0624,-0.0182,-0.0592,-0.0073,,,,,,,,,,,
26,Microfluidic_Split_FourXdirection_study (Run_3),1902,-13.5714,25.0750,3.0500,-13.5877,25.0157,3.0424,0.0620,-0.0163,-0.0593,-0.0076,0.2205,-0.2205,0.0000,0.0000,0.2186,-0.2186,-0.0001,-0.0004,0.0019,0.8621,
