Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourXdirection_study (Run_2),24,-8.0600,25.0750,0.0000,-8.1163,25.0195,0.0077,0.0794,-0.0563,-0.0555,0.0077,,,,,,,,,,,
2,Microfluidic_Split_FourXdirection_study (Run_2),2065,-8.2805,25.0750,0.0000,-8.3361,25.0192,0.0079,0.0791,-0.0556,-0.0558,0.0079,0.2205,-0.2205,0.0000,0.0000,0.2198,-0.2198,-0.0002,0.0001,0.0007,0.3162,
3,Microfluidic_Split_FourXdirection_study (Run_2),2062,-8.5009,25.0750,0.0000,-8.5560,25.0191,0.0072,0.0788,-0.0551,-0.0559,0.0072,,,,,,,,,,,
4,Microfluidic_Split_FourXdirection_study (Run_2),2068,-8.7213,25.0750,0.0000,-8.7759,25.0188,0.0074,0.0787,-0.0547,-0.0562,0.0074,0.2204,-0.2204,0.0000,0.0000,0.2199,-0.2199,-0.0003,0.0002,0.0005,0.2190,
5,Microfluidic_Split_FourXdirection_study (Run_2),2059,-8.9417,25.0750,0.0000,-8.9953,25.0181,0.0076,0.0786,-0.0536,-0.0569,0.0076,,,,,,,,,,,
6,Microfluidic_Split_FourXdirection_study (Run_2),2074,-9.1621,25.0750,0.0000,-9.2146,25.0176,0.0077,0.0782,-0.0525,-0.0574,0.0077,0.2204,-0.2204,0.0000,0.0000,0.2193,-0.2193,-0.0005,0.0001,0.0011,0.5198,
7,Microfluidic_Split_FourXdirection_study (Run_2),2071,-9.3828,25.0750,0.0000,-9.4338,25.0172,0.0079,0.0775,-0.0510,-0.0578,0.0079,,,,,,,,,,,
8,Microfluidic_Split_FourXdirection_study (Run_2),2077,-9.6034,25.0750,0.0000,-9.6528,25.0168,0.0077,0.0767,-0.0494,-0.0582,0.0077,0.2205,-0.2205,0.0000,0.0000,0.2189,-0.2189,-0.0004,-0.0001,0.0016,0.7228,
9,Microfluidic_Split_FourXdirection_study (Run_2),2056,-9.8239,25.0750,0.0000,-9.8718,25.0164,0.0078,0.0761,-0.0479,-0.0586,0.0078,,,,,,,,,,,
10,Microfluidic_Split_FourXdirection_study (Run_2),2086,-10.0444,25.0750,0.0000,-10.0907,25.0162,0.0079,0.0752,-0.0463,-0.0588,0.0079,0.2205,-0.2205,0.0000,0.0000,0.2189,-0.2189,-0.0001,0.0001,0.0016,0.7370,
11,Microfluidic_Split_FourXdirection_study (Run_2),2083,-10.2650,25.0750,0.0000,-10.3095,25.0158,0.0081,0.0745,-0.0446,-0.0592,0.0081,,,,,,,,,,,
12,Microfluidic_Split_FourXdirection_study (Run_2),2089,-10.4855,25.0750,0.0000,-10.5284,25.0160,0.0080,0.0734,-0.0428,-0.0590,0.0080,0.2206,-0.2206,0.0000,0.0000,0.2188,-0.2188,0.0001,-0.0001,0.0017,0.7830,
13,Microfluidic_Split_FourXdirection_study (Run_2),2080,-10.7061,25.0750,0.0000,-10.7471,25.0154,0.0083,0.0729,-0.0411,-0.0596,0.0083,,,,,,,,,,,
14,Microfluidic_Split_FourXdirection_study (Run_2),2095,-10.9266,25.0750,0.0000,-10.9659,25.0153,0.0083,0.0719,-0.0392,-0.0597,0.0083,0.2206,-0.2206,0.0000,0.0000,0.2187,-0.2187,-0.0001,0.0000,0.0018,0.8276,
15,Microfluidic_Split_FourXdirection_study (Run_2),2092,-11.1472,25.0750,0.0000,-11.1845,25.0151,0.0082,0.0710,-0.0373,-0.0599,0.0082,,,,,,,,,,,
16,Microfluidic_Split_FourXdirection_study (Run_2),2098,-11.3677,25.0750,0.0000,-11.4032,25.0147,0.0079,0.0704,-0.0355,-0.0603,0.0079,0.2205,-0.2205,0.0000,0.0000,0.2187,-0.2187,-0.0004,-0.0003,0.0018,0.8311,
17,Microfluidic_Split_FourXdirection_study (Run_2),2101,-11.5882,25.0750,0.0000,-11.6219,25.0146,0.0075,0.0696,-0.0337,-0.0604,0.0075,,,,,,,,,,,
18,Microfluidic_Split_FourXdirection_study (Run_2),2053,-11.8082,25.0750,0.0000,-11.8401,25.0141,0.0077,0.0692,-0.0319,-0.0609,0.0077,0.2200,-0.2200,0.0000,0.0000,0.2182,-0.2182,-0.0005,0.0002,0.0018,0.8311,
19,Microfluidic_Split_FourXdirection_study (Run_2),2113,-12.0282,25.0750,0.0000,-12.0584,25.0143,0.0075,0.0682,-0.0302,-0.0607,0.0075,,,,,,,,,,,
20,Microfluidic_Split_FourXdirection_study (Run_2),2110,-12.2485,25.0750,0.0000,-12.2768,25.0139,0.0076,0.0677,-0.0283,-0.0611,0.0076,0.2203,-0.2203,0.0000,0.0000,0.2184,-0.2184,-0.0003,0.0001,0.0019,0.8542,
21,Microfluidic_Split_FourXdirection_study (Run_2),2116,-12.4688,25.0750,0.0000,-12.4952,25.0139,0.0074,0.0669,-0.0263,-0.0611,0.0074,,,,,,,,,,,
22,Microfluidic_Split_FourXdirection_study (Run_2),2107,-12.6892,25.0750,0.0000,-12.7137,25.0136,0.0077,0.0666,-0.0245,-0.0614,0.0077,0.2203,-0.2203,0.0000,0.0000,0.2185,-0.2185,-0.0004,0.0003,0.0019,0.8473,
23,Microfluidic_Split_FourXdirection_study (Run_2),2122,-12.9096,25.0750,0.0000,-12.9320,25.0137,0.0075,0.0657,-0.0224,-0.0613,0.0075,,,,,,,,,,,
24,Microfluidic_Split_FourXdirection_study (Run_2),2119,-13.1303,25.0750,0.0000,-13.1509,25.0136,0.0077,0.0653,-0.0206,-0.0614,0.0077,0.2207,-0.2207,0.0000,0.0000,0.2188,-0.2188,-0.0001,0.0002,0.0018,0.8278,
25,Microfluidic_Split_FourXdirection_study (Run_2),2125,-13.3509,25.0750,0.0000,-13.3698,25.0136,0.0078,0.0647,-0.0189,-0.0614,0.0078,,,,,,,,,,,
26,Microfluidic_Split_FourXdirection_study (Run_2),2104,-13.5715,25.0750,0.0000,-13.5883,25.0134,0.0080,0.0643,-0.0168,-0.0616,0.0080,0.2206,-0.2206,0.0000,0.0000,0.2185,-0.2185,-0.0001,0.0002,0.0020,0.9229,
27,Microfluidic_Split_FourXdirection_study (Run_2),2134,-13.7920,25.0750,0.0000,-13.8069,25.0135,0.0078,0.0637,-0.0148,-0.0615,0.0078,,,,,,,,,,,
28,Microfluidic_Split_FourXdirection_study (Run_2),2131,-14.0125,25.0750,0.0000,-14.0256,25.0133,0.0080,0.0636,-0.0130,-0.0617,0.0080,0.2205,-0.2205,0.0000,0.0000,0.2187,-0.2187,-0.0003,0.0002,0.0018,0.8180,
29,Microfluidic_Split_FourXdirection_study (Run_2),2137,-14.2330,25.0750,0.0000,-14.2442,25.0135,0.0078,0.0630,-0.0112,-0.0615,0.0078,,,,,,,,,,,
30,Microfluidic_Split_FourXdirection_study (Run_2),2128,-14.4536,25.0750,0.0000,-14.4628,25.0132,0.0079,0.0630,-0.0092,-0.0618,0.0079,0.2206,-0.2206,0.0000,0.0000,0.2186,-0.2186,-0.0003,0.0001,0.0020,0.8953,
31,Microfluidic_Split_FourXdirection_study (Run_2),2143,-14.6741,25.0750,0.0000,-14.6815,25.0133,0.0075,0.0626,-0.0074,-0.0617,0.0075,,,,,,,,,,,
32,Microfluidic_Split_FourXdirection_study (Run_2),2140,-14.8947,25.0750,0.0000,-14.9001,25.0128,0.0078,0.0629,-0.0054,-0.0622,0.0078,0.2205,-0.2205,0.0000,0.0000,0.2186,-0.2186,-0.0005,0.0003,0.0020,0.8971,
33,Microfluidic_Split_FourXdirection_study (Run_2),2146,-15.1152,25.0750,0.0000,-15.1188,25.0131,0.0076,0.0624,-0.0035,-0.0619,0.0076,,,,,,,,,,,
34,Microfluidic_Split_FourXdirection_study (Run_2),2149,-15.3357,25.0750,0.0000,-15.3373,25.0131,0.0074,0.0624,-0.0016,-0.0619,0.0074,0.2204,-0.2204,0.0000,0.0000,0.2185,-0.2185,0.0000,-0.0001,0.0020,0.8864,
35,Microfluidic_Split_FourXdirection_study (Run_2),2050,-15.5556,25.0750,0.0000,-15.5553,25.0131,0.0078,0.0624,0.0003,-0.0619,0.0078,,,,,,,,,,,
36,Microfluidic_Split_FourXdirection_study (Run_2),2164,-15.7757,25.0750,0.0000,-15.7735,25.0132,0.0076,0.0623,0.0022,-0.0618,0.0076,0.2201,-0.2201,0.0000,0.0000,0.2182,-0.2182,0.0001,-0.0002,0.0019,0.8730,
37,Microfluidic_Split_FourXdirection_study (Run_2),2161,-15.9958,25.0750,0.0000,-15.9918,25.0132,0.0077,0.0624,0.0040,-0.0618,0.0077,,,,,,,,,,,
