Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourXdirection_study (Run_4),24,-8.0600,25.0750,0.0000,-8.1107,25.0258,0.0059,0.0709,-0.0507,-0.0492,0.0059,,,,,,,,,,,
2,Microfluidic_Split_FourXdirection_study (Run_4),2065,-8.2805,25.0750,0.0000,-8.3308,25.0255,0.0061,0.0708,-0.0503,-0.0495,0.0061,0.2205,-0.2205,0.0000,0.0000,0.2201,-0.2201,-0.0003,0.0002,0.0004,0.2012,
3,Microfluidic_Split_FourXdirection_study (Run_4),2062,-8.5009,25.0750,0.0000,-8.5511,25.0254,0.0052,0.0708,-0.0502,-0.0496,0.0052,,,,,,,,,,,
4,Microfluidic_Split_FourXdirection_study (Run_4),2068,-8.7213,25.0750,0.0000,-8.7714,25.0250,0.0054,0.0710,-0.0501,-0.0500,0.0054,0.2204,-0.2204,0.0000,0.0000,0.2203,-0.2203,-0.0004,0.0002,0.0001,0.0229,
5,Microfluidic_Split_FourXdirection_study (Run_4),2059,-8.9417,25.0750,0.0000,-8.9911,25.0241,0.0056,0.0712,-0.0494,-0.0509,0.0056,,,,,,,,,,,
6,Microfluidic_Split_FourXdirection_study (Run_4),2074,-9.1621,25.0750,0.0000,-9.2107,25.0235,0.0057,0.0711,-0.0486,-0.0515,0.0057,0.2204,-0.2204,0.0000,0.0000,0.2196,-0.2196,-0.0006,0.0001,0.0008,0.3765,
7,Microfluidic_Split_FourXdirection_study (Run_4),2071,-9.3828,25.0750,0.0000,-9.4302,25.0230,0.0059,0.0706,-0.0474,-0.0520,0.0059,,,,,,,,,,,
8,Microfluidic_Split_FourXdirection_study (Run_4),2077,-9.6034,25.0750,0.0000,-9.6493,25.0225,0.0057,0.0700,-0.0460,-0.0525,0.0057,0.2205,-0.2205,0.0000,0.0000,0.2192,-0.2192,-0.0004,-0.0002,0.0014,0.6302,
9,Microfluidic_Split_FourXdirection_study (Run_4),2056,-9.8239,25.0750,0.0000,-9.8686,25.0219,0.0058,0.0696,-0.0447,-0.0531,0.0058,,,,,,,,,,,
10,Microfluidic_Split_FourXdirection_study (Run_4),2086,-10.0444,25.0750,0.0000,-10.0876,25.0218,0.0059,0.0688,-0.0432,-0.0532,0.0059,0.2205,-0.2205,0.0000,0.0000,0.2191,-0.2191,-0.0001,0.0001,0.0014,0.6567,
11,Microfluidic_Split_FourXdirection_study (Run_4),2083,-10.2650,25.0750,0.0000,-10.3066,25.0213,0.0061,0.0683,-0.0417,-0.0537,0.0061,,,,,,,,,,,
12,Microfluidic_Split_FourXdirection_study (Run_4),2089,-10.4855,25.0750,0.0000,-10.5256,25.0214,0.0060,0.0672,-0.0401,-0.0536,0.0060,0.2206,-0.2206,0.0000,0.0000,0.2190,-0.2190,0.0002,-0.0001,0.0016,0.7201,
13,Microfluidic_Split_FourXdirection_study (Run_4),2080,-10.7061,25.0750,0.0000,-10.7445,25.0207,0.0064,0.0668,-0.0384,-0.0543,0.0064,,,,,,,,,,,
14,Microfluidic_Split_FourXdirection_study (Run_4),2095,-10.9266,25.0750,0.0000,-10.9634,25.0206,0.0065,0.0660,-0.0368,-0.0544,0.0065,0.2206,-0.2206,0.0000,0.0000,0.2189,-0.2189,-0.0001,0.0000,0.0017,0.7571,
15,Microfluidic_Split_FourXdirection_study (Run_4),2092,-11.1472,25.0750,0.0000,-11.1821,25.0204,0.0063,0.0651,-0.0350,-0.0546,0.0063,,,,,,,,,,,
16,Microfluidic_Split_FourXdirection_study (Run_4),2098,-11.3677,25.0750,0.0000,-11.4010,25.0199,0.0059,0.0647,-0.0333,-0.0551,0.0059,0.2205,-0.2205,0.0000,0.0000,0.2188,-0.2188,-0.0005,-0.0004,0.0017,0.7663,
17,Microfluidic_Split_FourXdirection_study (Run_4),2101,-11.5882,25.0750,0.0000,-11.6198,25.0198,0.0054,0.0639,-0.0316,-0.0552,0.0054,,,,,,,,,,,
18,Microfluidic_Split_FourXdirection_study (Run_4),2053,-11.8082,25.0750,0.0000,-11.8381,25.0191,0.0056,0.0637,-0.0299,-0.0559,0.0056,0.2200,-0.2200,0.0000,0.0000,0.2183,-0.2183,-0.0007,0.0003,0.0017,0.7750,
19,Microfluidic_Split_FourXdirection_study (Run_4),2113,-12.0282,25.0750,0.0000,-12.0566,25.0193,0.0054,0.0627,-0.0284,-0.0557,0.0054,,,,,,,,,,,
20,Microfluidic_Split_FourXdirection_study (Run_4),2110,-12.2485,25.0750,0.0000,-12.2751,25.0189,0.0055,0.0624,-0.0266,-0.0561,0.0055,0.2203,-0.2203,0.0000,0.0000,0.2185,-0.2185,-0.0004,0.0001,0.0018,0.7992,
21,Microfluidic_Split_FourXdirection_study (Run_4),2116,-12.4688,25.0750,0.0000,-12.4936,25.0188,0.0053,0.0616,-0.0248,-0.0562,0.0053,,,,,,,,,,,
22,Microfluidic_Split_FourXdirection_study (Run_4),2107,-12.6892,25.0750,0.0000,-12.7122,25.0184,0.0057,0.0614,-0.0230,-0.0566,0.0057,0.2203,-0.2203,0.0000,0.0000,0.2186,-0.2186,-0.0005,0.0004,0.0017,0.7935,
23,Microfluidic_Split_FourXdirection_study (Run_4),2122,-12.9096,25.0750,0.0000,-12.9307,25.0185,0.0054,0.0605,-0.0211,-0.0565,0.0054,,,,,,,,,,,
24,Microfluidic_Split_FourXdirection_study (Run_4),2119,-13.1303,25.0750,0.0000,-13.1496,25.0184,0.0057,0.0601,-0.0194,-0.0566,0.0057,0.2207,-0.2207,0.0000,0.0000,0.2189,-0.2189,-0.0001,0.0003,0.0017,0.7728,
25,Microfluidic_Split_FourXdirection_study (Run_4),2125,-13.3509,25.0750,0.0000,-13.3687,25.0185,0.0058,0.0596,-0.0178,-0.0565,0.0058,,,,,,,,,,,
26,Microfluidic_Split_FourXdirection_study (Run_4),2104,-13.5715,25.0750,0.0000,-13.5873,25.0183,0.0060,0.0592,-0.0158,-0.0567,0.0060,0.2206,-0.2206,0.0000,0.0000,0.2186,-0.2186,-0.0002,0.0002,0.0020,0.8937,
27,Microfluidic_Split_FourXdirection_study (Run_4),2134,-13.7920,25.0750,0.0000,-13.8059,25.0184,0.0058,0.0586,-0.0139,-0.0566,0.0058,,,,,,,,,,,
28,Microfluidic_Split_FourXdirection_study (Run_4),2131,-14.0125,25.0750,0.0000,-14.0247,25.0181,0.0060,0.0585,-0.0122,-0.0569,0.0060,0.2205,-0.2205,0.0000,0.0000,0.2188,-0.2188,-0.0003,0.0002,0.0017,0.7517,
29,Microfluidic_Split_FourXdirection_study (Run_4),2137,-14.2330,25.0750,0.0000,-14.2435,25.0184,0.0057,0.0579,-0.0105,-0.0566,0.0057,,,,,,,,,,,
