Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourXdirection_study (Run_2),23,-8.0600,25.0750,3.0500,-8.1165,25.0188,3.0438,0.0799,-0.0565,-0.0562,-0.0062,,,,,,,,,,,
2,Microfluidic_Split_FourXdirection_study (Run_2),1863,-8.2805,25.0750,3.0500,-8.3364,25.0189,3.0438,0.0795,-0.0559,-0.0561,-0.0062,0.2205,-0.2205,0.0000,0.0000,0.2199,-0.2199,0.0001,0.0001,0.0005,0.2486,
3,Microfluidic_Split_FourXdirection_study (Run_2),1860,-8.5009,25.0750,3.0500,-8.5566,25.0186,3.0440,0.0795,-0.0557,-0.0564,-0.0060,,,,,,,,,,,
4,Microfluidic_Split_FourXdirection_study (Run_2),1866,-8.7213,25.0750,3.0500,-8.7765,25.0186,3.0437,0.0792,-0.0552,-0.0564,-0.0063,0.2204,-0.2204,0.0000,0.0000,0.2199,-0.2199,0.0000,-0.0003,0.0005,0.2345,
5,Microfluidic_Split_FourXdirection_study (Run_2),1857,-8.9417,25.0750,3.0500,-8.9959,25.0181,3.0431,0.0789,-0.0542,-0.0569,-0.0069,,,,,,,,,,,
6,Microfluidic_Split_FourXdirection_study (Run_2),1872,-9.1623,25.0750,3.0500,-9.2151,25.0177,3.0430,0.0783,-0.0529,-0.0573,-0.0070,0.2206,-0.2206,0.0000,0.0000,0.2192,-0.2192,-0.0004,-0.0002,0.0013,0.6090,
7,Microfluidic_Split_FourXdirection_study (Run_2),1869,-9.3828,25.0750,3.0500,-9.4342,25.0172,3.0428,0.0777,-0.0514,-0.0578,-0.0072,,,,,,,,,,,
8,Microfluidic_Split_FourXdirection_study (Run_2),1875,-9.6034,25.0750,3.0500,-9.6532,25.0167,3.0429,0.0770,-0.0498,-0.0583,-0.0071,0.2206,-0.2206,0.0000,0.0000,0.2190,-0.2190,-0.0005,0.0001,0.0016,0.7179,
9,Microfluidic_Split_FourXdirection_study (Run_2),1854,-9.8240,25.0750,3.0500,-9.8722,25.0161,3.0427,0.0764,-0.0482,-0.0589,-0.0073,,,,,,,,,,,
10,Microfluidic_Split_FourXdirection_study (Run_2),1884,-10.0445,25.0750,3.0500,-10.0911,25.0160,3.0432,0.0755,-0.0465,-0.0590,-0.0068,0.2206,-0.2206,0.0000,0.0000,0.2189,-0.2189,-0.0001,0.0004,0.0017,0.7495,
11,Microfluidic_Split_FourXdirection_study (Run_2),1881,-10.2650,25.0750,3.0500,-10.3098,25.0155,3.0427,0.0748,-0.0448,-0.0595,-0.0073,,,,,,,,,,,
12,Microfluidic_Split_FourXdirection_study (Run_2),1887,-10.4855,25.0750,3.0500,-10.5286,25.0154,3.0428,0.0739,-0.0431,-0.0596,-0.0072,0.2206,-0.2206,0.0000,0.0000,0.2189,-0.2189,-0.0002,0.0001,0.0017,0.7791,
