Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourXdirection_study (Run_3),24,-8.0600,25.0750,0.0000,-8.1140,25.0215,0.0067,0.0763,-0.0540,-0.0535,0.0067,,,,,,,,,,,
2,Microfluidic_Split_FourXdirection_study (Run_3),2065,-8.2805,25.0750,0.0000,-8.3339,25.0212,0.0069,0.0761,-0.0534,-0.0538,0.0069,0.2205,-0.2205,0.0000,0.0000,0.2200,-0.2200,-0.0003,0.0002,0.0005,0.2443,
3,Microfluidic_Split_FourXdirection_study (Run_3),2062,-8.5009,25.0750,0.0000,-8.5541,25.0211,0.0062,0.0760,-0.0532,-0.0539,0.0062,,,,,,,,,,,
4,Microfluidic_Split_FourXdirection_study (Run_3),2068,-8.7213,25.0750,0.0000,-8.7741,25.0207,0.0066,0.0760,-0.0528,-0.0543,0.0066,0.2204,-0.2204,0.0000,0.0000,0.2200,-0.2200,-0.0004,0.0003,0.0004,0.1686,
5,Microfluidic_Split_FourXdirection_study (Run_3),2059,-8.9417,25.0750,0.0000,-8.9935,25.0199,0.0068,0.0759,-0.0518,-0.0551,0.0068,,,,,,,,,,,
6,Microfluidic_Split_FourXdirection_study (Run_3),2074,-9.1621,25.0750,0.0000,-9.2128,25.0195,0.0070,0.0755,-0.0507,-0.0555,0.0070,0.2204,-0.2204,0.0000,0.0000,0.2193,-0.2193,-0.0005,0.0001,0.0011,0.5038,
7,Microfluidic_Split_FourXdirection_study (Run_3),2071,-9.3828,25.0750,0.0000,-9.4321,25.0190,0.0072,0.0749,-0.0493,-0.0560,0.0072,,,,,,,,,,,
8,Microfluidic_Split_FourXdirection_study (Run_3),2077,-9.6034,25.0750,0.0000,-9.6510,25.0187,0.0071,0.0741,-0.0477,-0.0563,0.0071,0.2205,-0.2205,0.0000,0.0000,0.2190,-0.2190,-0.0003,-0.0001,0.0016,0.7194,
9,Microfluidic_Split_FourXdirection_study (Run_3),2056,-9.8239,25.0750,0.0000,-9.8701,25.0183,0.0072,0.0735,-0.0462,-0.0567,0.0072,,,,,,,,,,,
10,Microfluidic_Split_FourXdirection_study (Run_3),2086,-10.0444,25.0750,0.0000,-10.0890,25.0182,0.0074,0.0726,-0.0446,-0.0568,0.0074,0.2205,-0.2205,0.0000,0.0000,0.2190,-0.2190,-0.0001,0.0001,0.0016,0.7053,
11,Microfluidic_Split_FourXdirection_study (Run_3),2083,-10.2650,25.0750,0.0000,-10.3079,25.0178,0.0076,0.0719,-0.0430,-0.0572,0.0076,,,,,,,,,,,
12,Microfluidic_Split_FourXdirection_study (Run_3),2089,-10.4855,25.0750,0.0000,-10.5268,25.0180,0.0076,0.0708,-0.0413,-0.0570,0.0076,0.2206,-0.2206,0.0000,0.0000,0.2189,-0.2189,0.0002,0.0000,0.0017,0.7543,
13,Microfluidic_Split_FourXdirection_study (Run_3),2080,-10.7061,25.0750,0.0000,-10.7457,25.0174,0.0080,0.0703,-0.0396,-0.0576,0.0080,,,,,,,,,,,
14,Microfluidic_Split_FourXdirection_study (Run_3),2095,-10.9266,25.0750,0.0000,-10.9644,25.0174,0.0080,0.0694,-0.0378,-0.0576,0.0080,0.2206,-0.2206,0.0000,0.0000,0.2188,-0.2188,-0.0001,0.0000,0.0018,0.8141,
15,Microfluidic_Split_FourXdirection_study (Run_3),2092,-11.1472,25.0750,0.0000,-11.1831,25.0172,0.0080,0.0685,-0.0359,-0.0578,0.0080,,,,,,,,,,,
16,Microfluidic_Split_FourXdirection_study (Run_3),2098,-11.3677,25.0750,0.0000,-11.4018,25.0168,0.0076,0.0679,-0.0341,-0.0582,0.0076,0.2205,-0.2205,0.0000,0.0000,0.2187,-0.2187,-0.0004,-0.0003,0.0018,0.8104,
17,Microfluidic_Split_FourXdirection_study (Run_3),2101,-11.5882,25.0750,0.0000,-11.6206,25.0168,0.0072,0.0670,-0.0324,-0.0582,0.0072,,,,,,,,,,,
18,Microfluidic_Split_FourXdirection_study (Run_3),2053,-11.8082,25.0750,0.0000,-11.8388,25.0162,0.0075,0.0667,-0.0307,-0.0588,0.0075,0.2200,-0.2200,0.0000,0.0000,0.2183,-0.2183,-0.0006,0.0002,0.0018,0.8036,
19,Microfluidic_Split_FourXdirection_study (Run_3),2113,-12.0282,25.0750,0.0000,-12.0572,25.0165,0.0073,0.0657,-0.0290,-0.0585,0.0073,,,,,,,,,,,
20,Microfluidic_Split_FourXdirection_study (Run_3),2110,-12.2485,25.0750,0.0000,-12.2757,25.0161,0.0074,0.0652,-0.0272,-0.0589,0.0074,0.2203,-0.2203,0.0000,0.0000,0.2184,-0.2184,-0.0003,0.0001,0.0018,0.8301,
21,Microfluidic_Split_FourXdirection_study (Run_3),2116,-12.4688,25.0750,0.0000,-12.4942,25.0162,0.0072,0.0645,-0.0253,-0.0588,0.0072,,,,,,,,,,,
