Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_FourXdirection_study (Run_8) ,23,-8.0600,25.0750,3.0500,-8.1177,25.0171,3.0445,0.0820,-0.0577,-0.0579,-0.0055,,,,,,,,,,,
2,Microfluidic_Split_FourXdirection_study (Run_8) ,1863,-8.2805,25.0750,3.0500,-8.3380,25.0172,3.0446,0.0817,-0.0575,-0.0578,-0.0054,0.2205,-0.2205,0.0000,0.0000,0.2202,-0.2202,0.0002,0.0001,0.0003,0.1198,
3,Microfluidic_Split_FourXdirection_study (Run_8) ,1860,-8.5009,25.0750,3.0500,-8.5585,25.0169,3.0448,0.0820,-0.0576,-0.0581,-0.0052,,,,,,,,,,,
4,Microfluidic_Split_FourXdirection_study (Run_8) ,1866,-8.7213,25.0750,3.0500,-8.7786,25.0169,3.0444,0.0818,-0.0573,-0.0581,-0.0056,0.2204,-0.2204,0.0000,0.0000,0.2201,-0.2201,0.0000,-0.0004,0.0003,0.1216,
5,Microfluidic_Split_FourXdirection_study (Run_8) ,1857,-8.9417,25.0750,3.0500,-8.9982,25.0163,3.0437,0.0817,-0.0565,-0.0587,-0.0063,,,,,,,,,,,
6,Microfluidic_Split_FourXdirection_study (Run_8) ,1872,-9.1623,25.0750,3.0500,-9.2174,25.0158,3.0435,0.0812,-0.0551,-0.0592,-0.0065,0.2206,-0.2206,0.0000,0.0000,0.2193,-0.2193,-0.0005,-0.0002,0.0013,0.5949,
7,Microfluidic_Split_FourXdirection_study (Run_8) ,1869,-9.3828,25.0750,3.0500,-9.4365,25.0152,3.0432,0.0806,-0.0537,-0.0598,-0.0068,,,,,,,,,,,
8,Microfluidic_Split_FourXdirection_study (Run_8) ,1875,-9.6034,25.0750,3.0500,-9.6555,25.0146,3.0433,0.0800,-0.0521,-0.0604,-0.0067,0.2206,-0.2206,0.0000,0.0000,0.2189,-0.2189,-0.0006,0.0001,0.0016,0.7334,
9,Microfluidic_Split_FourXdirection_study (Run_8) ,1854,-9.8240,25.0750,3.0500,-9.8744,25.0139,3.0432,0.0795,-0.0504,-0.0611,-0.0068,,,,,,,,,,,
10,Microfluidic_Split_FourXdirection_study (Run_8) ,1884,-10.0445,25.0750,3.0500,-10.0932,25.0138,3.0437,0.0785,-0.0487,-0.0612,-0.0063,0.2206,-0.2206,0.0000,0.0000,0.2188,-0.2188,-0.0001,0.0005,0.0017,0.7743,
11,Microfluidic_Split_FourXdirection_study (Run_8) ,1881,-10.2650,25.0750,3.0500,-10.3119,25.0132,3.0431,0.0779,-0.0469,-0.0618,-0.0069,,,,,,,,,,,
12,Microfluidic_Split_FourXdirection_study (Run_8) ,1887,-10.4855,25.0750,3.0500,-10.5307,25.0130,3.0432,0.0770,-0.0451,-0.0620,-0.0068,0.2206,-0.2206,0.0000,0.0000,0.2188,-0.2188,-0.0002,0.0001,0.0018,0.8044,
13,Microfluidic_Split_FourXdirection_study (Run_8) ,1878,-10.7061,25.0750,3.0500,-10.7492,25.0125,3.0431,0.0762,-0.0430,-0.0625,-0.0069,,,,,,,,,,,
14,Microfluidic_Split_FourXdirection_study (Run_8) ,1893,-10.9267,25.0750,3.0500,-10.9679,25.0122,3.0433,0.0754,-0.0412,-0.0628,-0.0067,0.2205,-0.2205,0.0000,0.0000,0.2187,-0.2187,-0.0003,0.0002,0.0018,0.8305,
15,Microfluidic_Split_FourXdirection_study (Run_8) ,1890,-11.1472,25.0750,3.0500,-11.1864,25.0121,3.0433,0.0744,-0.0392,-0.0629,-0.0067,,,,,,,,,,,
16,Microfluidic_Split_FourXdirection_study (Run_8) ,1896,-11.3677,25.0750,3.0500,-11.4050,25.0116,3.0434,0.0739,-0.0373,-0.0634,-0.0066,0.2205,-0.2205,0.0000,0.0000,0.2186,-0.2186,-0.0005,0.0001,0.0019,0.8782,
17,Microfluidic_Split_FourXdirection_study (Run_8) ,1899,-11.5879,25.0750,3.0500,-11.6234,25.0114,3.0437,0.0731,-0.0355,-0.0636,-0.0063,,,,,,,,,,,
18,Microfluidic_Split_FourXdirection_study (Run_8) ,1851,-11.8081,25.0750,3.0500,-11.8414,25.0110,3.0437,0.0725,-0.0334,-0.0640,-0.0063,0.2202,-0.2202,0.0000,0.0000,0.2181,-0.2181,-0.0004,0.0000,0.0021,0.9571,
19,Microfluidic_Split_FourXdirection_study (Run_8) ,1911,-12.0280,25.0750,3.0500,-12.0598,25.0109,3.0440,0.0718,-0.0318,-0.0641,-0.0060,,,,,,,,,,,
20,Microfluidic_Split_FourXdirection_study (Run_8) ,1908,-12.2483,25.0750,3.0500,-12.2782,25.0111,3.0439,0.0708,-0.0299,-0.0639,-0.0061,0.2203,-0.2203,0.0000,0.0000,0.2184,-0.2184,0.0002,-0.0002,0.0019,0.8591,
21,Microfluidic_Split_FourXdirection_study (Run_8) ,1914,-12.4688,25.0750,3.0500,-12.4965,25.0109,3.0437,0.0702,-0.0278,-0.0641,-0.0063,,,,,,,,,,,
22,Microfluidic_Split_FourXdirection_study (Run_8) ,1905,-12.6892,25.0750,3.0500,-12.7150,25.0106,3.0436,0.0697,-0.0258,-0.0644,-0.0064,0.2204,-0.2204,0.0000,0.0000,0.2185,-0.2185,-0.0003,-0.0001,0.0020,0.8914,
23,Microfluidic_Split_FourXdirection_study (Run_8) ,1920,-12.9096,25.0750,3.0500,-12.9335,25.0105,3.0438,0.0691,-0.0239,-0.0645,-0.0062,,,,,,,,,,,
24,Microfluidic_Split_FourXdirection_study (Run_8) ,1917,-13.1303,25.0750,3.0500,-13.1522,25.0104,3.0436,0.0685,-0.0219,-0.0646,-0.0064,0.2207,-0.2207,0.0000,0.0000,0.2187,-0.2187,0.0000,-0.0002,0.0020,0.8916,
25,Microfluidic_Split_FourXdirection_study (Run_8) ,1923,-13.3509,25.0750,3.0500,-13.3709,25.0104,3.0436,0.0679,-0.0200,-0.0646,-0.0064,,,,,,,,,,,
26,Microfluidic_Split_FourXdirection_study (Run_8) ,1902,-13.5714,25.0750,3.0500,-13.5893,25.0103,3.0432,0.0675,-0.0179,-0.0647,-0.0068,0.2205,-0.2205,0.0000,0.0000,0.2184,-0.2184,-0.0001,-0.0004,0.0021,0.9575,
27,Microfluidic_Split_FourXdirection_study (Run_8) ,1932,-13.7920,25.0750,3.0500,-13.8076,25.0105,3.0433,0.0667,-0.0156,-0.0645,-0.0067,,,,,,,,,,,
28,Microfluidic_Split_FourXdirection_study (Run_8) ,1929,-14.0125,25.0750,3.0500,-14.0266,25.0104,3.0431,0.0665,-0.0141,-0.0646,-0.0069,0.2206,-0.2206,0.0000,0.0000,0.2190,-0.2190,-0.0001,-0.0002,0.0015,0.6989,
29,Microfluidic_Split_FourXdirection_study (Run_8) ,1935,-14.2331,25.0750,3.0500,-14.2448,25.0105,3.0436,0.0659,-0.0118,-0.0645,-0.0064,,,,,,,,,,,
30,Microfluidic_Split_FourXdirection_study (Run_8) ,1926,-14.4536,25.0750,3.0500,-14.4633,25.0096,3.0434,0.0664,-0.0097,-0.0654,-0.0066,0.2206,-0.2206,0.0000,0.0000,0.2185,-0.2185,-0.0008,-0.0001,0.0021,0.9412,
31,Microfluidic_Split_FourXdirection_study (Run_8) ,1941,-14.6742,25.0750,3.0500,-14.6821,25.0098,3.0437,0.0660,-0.0079,-0.0652,-0.0063,,,,,,,,,,,
32,Microfluidic_Split_FourXdirection_study (Run_8) ,1938,-14.8947,25.0750,3.0500,-14.9006,25.0099,3.0437,0.0657,-0.0060,-0.0651,-0.0063,0.2205,-0.2205,0.0000,0.0000,0.2186,-0.2186,0.0001,0.0000,0.0020,0.8902,
33,Microfluidic_Split_FourXdirection_study (Run_8) ,1944,-15.1152,25.0750,3.0500,-15.1192,25.0098,3.0434,0.0657,-0.0039,-0.0652,-0.0066,,,,,,,,,,,
34,Microfluidic_Split_FourXdirection_study (Run_8) ,1947,-15.3357,25.0750,3.0500,-15.3375,25.0100,3.0435,0.0654,-0.0018,-0.0650,-0.0065,0.2204,-0.2204,0.0000,0.0000,0.2183,-0.2183,0.0002,0.0001,0.0021,0.9498,
35,Microfluidic_Split_FourXdirection_study (Run_8) ,1848,-15.5556,25.0750,3.0500,-15.5555,25.0097,3.0431,0.0656,0.0000,-0.0653,-0.0069,,,,,,,,,,,
36,Microfluidic_Split_FourXdirection_study (Run_8) ,1962,-15.7757,25.0750,3.0500,-15.7735,25.0100,3.0433,0.0654,0.0022,-0.0650,-0.0067,0.2202,-0.2202,0.0000,0.0000,0.2179,-0.2179,0.0002,0.0002,0.0022,1.0115,
37,Microfluidic_Split_FourXdirection_study (Run_8) ,1959,-15.9959,25.0750,3.0500,-15.9917,25.0097,3.0435,0.0657,0.0042,-0.0653,-0.0065,,,,,,,,,,,
