Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeYdirection_study (Run_4),9,-15.5550,40.0500,3.0500,-15.5786,39.9390,3.0467,0.1136,-0.0236,-0.1110,-0.0033,,,,,,,,,,,
2,Microfluidic_Split_ThreeYdirection_study (Run_4),2477,-15.5550,39.8304,3.0500,-15.5790,39.7195,3.0464,0.1135,-0.0240,-0.1109,-0.0036,0.2196,0.0000,-0.2196,0.0000,0.2194,-0.0003,-0.2194,-0.0003,0.0002,0.0834,
3,Microfluidic_Split_ThreeYdirection_study (Run_4),2474,-15.5550,39.6108,3.0500,-15.5789,39.5003,3.0465,0.1131,-0.0239,-0.1105,-0.0035,,,,,,,,,,,
4,Microfluidic_Split_ThreeYdirection_study (Run_4),2468,-15.5550,39.3911,3.0500,-15.5796,39.2808,3.0460,0.1131,-0.0246,-0.1103,-0.0040,0.2196,0.0000,-0.2196,0.0000,0.2195,-0.0007,-0.2195,-0.0005,0.0002,0.0875,
5,Microfluidic_Split_ThreeYdirection_study (Run_4),2471,-15.5550,39.1714,3.0500,-15.5796,39.0619,3.0457,0.1123,-0.0246,-0.1095,-0.0043,,,,,,,,,,,
6,Microfluidic_Split_ThreeYdirection_study (Run_4),2453,-15.5550,38.9518,3.0500,-15.5803,38.8433,3.0451,0.1116,-0.0253,-0.1085,-0.0049,0.2196,0.0000,-0.2196,0.0000,0.2187,-0.0007,-0.2187,-0.0006,0.0010,0.4355,
7,Microfluidic_Split_ThreeYdirection_study (Run_4),2465,-15.5550,38.7323,3.0500,-15.5804,38.6248,3.0449,0.1106,-0.0254,-0.1075,-0.0051,,,,,,,,,,,
8,Microfluidic_Split_ThreeYdirection_study (Run_4),2462,-15.5550,38.5119,3.0500,-15.5809,38.4059,3.0456,0.1092,-0.0259,-0.1060,-0.0044,0.2204,0.0000,-0.2204,0.0000,0.2189,-0.0004,-0.2189,0.0007,0.0015,0.6883,
9,Microfluidic_Split_ThreeYdirection_study (Run_4),2456,-15.5550,38.2915,3.0500,-15.5817,38.1871,3.0446,0.1079,-0.0267,-0.1044,-0.0054,,,,,,,,,,,
10,Microfluidic_Split_ThreeYdirection_study (Run_4),2459,-15.5550,38.0711,3.0500,-15.5816,37.9681,3.0449,0.1064,-0.0266,-0.1029,-0.0051,0.2204,0.0000,-0.2204,0.0000,0.2190,0.0001,-0.2190,0.0003,0.0015,0.6702,
