Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeYdirection_study (Run_3),8,-15.5550,40.0500,0.0000,-15.5791,39.9379,0.0068,0.1149,-0.0241,-0.1121,0.0068,,,,,,,,,,,
2,Microfluidic_Split_ThreeYdirection_study (Run_3),2029,-15.5550,39.8305,0.0000,-15.5791,39.7191,0.0066,0.1142,-0.0241,-0.1114,0.0066,0.2195,0.0000,-0.2195,0.0000,0.2188,0.0000,-0.2188,-0.0002,0.0007,0.3278,
3,Microfluidic_Split_ThreeYdirection_study (Run_3),2026,-15.5550,39.6110,0.0000,-15.5794,39.4997,0.0069,0.1141,-0.0244,-0.1113,0.0069,,,,,,,,,,,
4,Microfluidic_Split_ThreeYdirection_study (Run_3),2020,-15.5550,39.3911,0.0000,-15.5798,39.2804,0.0067,0.1136,-0.0248,-0.1106,0.0067,0.2199,0.0000,-0.2199,0.0000,0.2193,-0.0004,-0.2193,-0.0003,0.0006,0.2906,
5,Microfluidic_Split_ThreeYdirection_study (Run_3),2023,-15.5550,39.1711,0.0000,-15.5801,39.0613,0.0074,0.1129,-0.0251,-0.1098,0.0074,,,,,,,,,,,
6,Microfluidic_Split_ThreeYdirection_study (Run_3),2008,-15.5550,38.9512,0.0000,-15.5807,38.8426,0.0079,0.1119,-0.0257,-0.1086,0.0079,0.2198,0.0000,-0.2198,0.0000,0.2186,-0.0006,-0.2186,0.0005,0.0012,0.5537,
7,Microfluidic_Split_ThreeYdirection_study (Run_3),2017,-15.5550,38.7309,0.0000,-15.5806,38.6239,0.0075,0.1103,-0.0256,-0.1070,0.0075,,,,,,,,,,,
8,Microfluidic_Split_ThreeYdirection_study (Run_3),2011,-15.5550,38.5107,0.0000,-15.5812,38.4052,0.0076,0.1089,-0.0262,-0.1054,0.0076,0.2203,0.0000,-0.2203,0.0000,0.2187,-0.0005,-0.2187,0.0000,0.0016,0.7250,
9,Microfluidic_Split_ThreeYdirection_study (Run_3),2014,-15.5550,38.2904,0.0000,-15.5816,38.1863,0.0076,0.1077,-0.0266,-0.1041,0.0076,,,,,,,,,,,
10,Microfluidic_Split_ThreeYdirection_study (Run_3),1984,-15.5550,38.0699,0.0000,-15.5819,37.9675,0.0079,0.1062,-0.0269,-0.1024,0.0079,0.2204,0.0000,-0.2204,0.0000,0.2188,-0.0004,-0.2188,0.0003,0.0016,0.7441,
11,Microfluidic_Split_ThreeYdirection_study (Run_3),2005,-15.5550,37.8493,0.0000,-15.5820,37.7487,0.0080,0.1046,-0.0270,-0.1007,0.0080,,,,,,,,,,,
12,Microfluidic_Split_ThreeYdirection_study (Run_3),1999,-15.5550,37.6289,0.0000,-15.5823,37.5300,0.0081,0.1029,-0.0273,-0.0989,0.0081,0.2204,0.0000,-0.2204,0.0000,0.2186,-0.0002,-0.2186,0.0000,0.0018,0.8104,
13,Microfluidic_Split_ThreeYdirection_study (Run_3),2002,-15.5550,37.4085,0.0000,-15.5824,37.3111,0.0078,0.1014,-0.0274,-0.0973,0.0078,,,,,,,,,,,
14,Microfluidic_Split_ThreeYdirection_study (Run_3),1987,-15.5550,37.1880,0.0000,-15.5827,37.0923,0.0083,0.0999,-0.0277,-0.0957,0.0083,0.2205,0.0000,-0.2205,0.0000,0.2188,-0.0003,-0.2188,0.0005,0.0016,0.7472,
15,Microfluidic_Split_ThreeYdirection_study (Run_3),1996,-15.5550,36.9676,0.0000,-15.5826,36.8737,0.0081,0.0982,-0.0276,-0.0939,0.0081,,,,,,,,,,,
16,Microfluidic_Split_ThreeYdirection_study (Run_3),1990,-15.5550,36.7475,0.0000,-15.5830,36.6555,0.0086,0.0965,-0.0280,-0.0919,0.0086,0.2201,0.0000,-0.2201,0.0000,0.2182,-0.0004,-0.2182,0.0005,0.0019,0.8701,
17,Microfluidic_Split_ThreeYdirection_study (Run_3),1993,-15.5550,36.5273,0.0000,-15.5825,36.4373,0.0081,0.0945,-0.0275,-0.0900,0.0081,,,,,,,,,,,
18,Microfluidic_Split_ThreeYdirection_study (Run_3),1933,-15.5550,36.3076,0.0000,-15.5831,36.2191,0.0084,0.0932,-0.0281,-0.0885,0.0084,0.2197,0.0000,-0.2197,0.0000,0.2182,-0.0006,-0.2182,0.0003,0.0015,0.6967,
19,Microfluidic_Split_ThreeYdirection_study (Run_3),1981,-15.5550,36.0880,0.0000,-15.5829,36.0013,0.0081,0.0914,-0.0279,-0.0866,0.0081,,,,,,,,,,,
20,Microfluidic_Split_ThreeYdirection_study (Run_3),1978,-15.5550,35.8683,0.0000,-15.5830,35.7836,0.0082,0.0897,-0.0280,-0.0848,0.0082,0.2196,0.0000,-0.2196,0.0000,0.2178,-0.0001,-0.2178,0.0001,0.0019,0.8459,
21,Microfluidic_Split_ThreeYdirection_study (Run_3),1972,-15.5550,35.6484,0.0000,-15.5832,35.5653,0.0081,0.0882,-0.0282,-0.0831,0.0081,,,,,,,,,,,
22,Microfluidic_Split_ThreeYdirection_study (Run_3),1975,-15.5550,35.4284,0.0000,-15.5834,35.3471,0.0080,0.0865,-0.0284,-0.0813,0.0080,0.2200,0.0000,-0.2200,0.0000,0.2182,-0.0001,-0.2182,-0.0001,0.0018,0.8200,
23,Microfluidic_Split_ThreeYdirection_study (Run_3),1960,-15.5550,35.2080,0.0000,-15.5832,35.1283,0.0075,0.0849,-0.0282,-0.0797,0.0075,,,,,,,,,,,
24,Microfluidic_Split_ThreeYdirection_study (Run_3),1969,-15.5550,34.9875,0.0000,-15.5834,34.9099,0.0078,0.0830,-0.0284,-0.0776,0.0078,0.2205,0.0000,-0.2205,0.0000,0.2184,-0.0002,-0.2184,0.0003,0.0021,0.9402,
25,Microfluidic_Split_ThreeYdirection_study (Run_3),1963,-15.5550,34.7670,0.0000,-15.5836,34.6909,0.0076,0.0817,-0.0286,-0.0761,0.0076,,,,,,,,,,,
26,Microfluidic_Split_ThreeYdirection_study (Run_3),1966,-15.5550,34.5466,0.0000,-15.5835,34.4722,0.0075,0.0800,-0.0285,-0.0743,0.0075,0.2205,0.0000,-0.2205,0.0000,0.2187,0.0002,-0.2187,-0.0001,0.0018,0.8059,
27,Microfluidic_Split_ThreeYdirection_study (Run_3),1936,-15.5550,34.3261,0.0000,-15.5836,34.2534,0.0075,0.0785,-0.0286,-0.0727,0.0075,,,,,,,,,,,
28,Microfluidic_Split_ThreeYdirection_study (Run_3),1957,-15.5550,34.1056,0.0000,-15.5833,34.0348,0.0069,0.0766,-0.0283,-0.0708,0.0069,0.2205,0.0000,-0.2205,0.0000,0.2186,0.0004,-0.2186,-0.0006,0.0018,0.8343,
29,Microfluidic_Split_ThreeYdirection_study (Run_3),1951,-15.5550,33.8852,0.0000,-15.5834,33.8160,0.0071,0.0751,-0.0284,-0.0692,0.0071,,,,,,,,,,,
30,Microfluidic_Split_ThreeYdirection_study (Run_3),1954,-15.5550,33.6647,0.0000,-15.5834,33.5975,0.0074,0.0734,-0.0284,-0.0672,0.0074,0.2204,0.0000,-0.2204,0.0000,0.2185,0.0000,-0.2185,0.0003,0.0019,0.8725,
31,Microfluidic_Split_ThreeYdirection_study (Run_3),1939,-15.5550,33.4443,0.0000,-15.5837,33.3786,0.0074,0.0720,-0.0287,-0.0656,0.0074,,,,,,,,,,,
32,Microfluidic_Split_ThreeYdirection_study (Run_3),1948,-15.5550,33.2238,0.0000,-15.5836,33.1598,0.0073,0.0705,-0.0286,-0.0640,0.0073,0.2204,0.0000,-0.2204,0.0000,0.2188,0.0001,-0.2188,-0.0002,0.0016,0.7390,
33,Microfluidic_Split_ThreeYdirection_study (Run_3),1942,-15.5550,33.0037,0.0000,-15.5835,32.9415,0.0074,0.0689,-0.0285,-0.0622,0.0074,,,,,,,,,,,
34,Microfluidic_Split_ThreeYdirection_study (Run_3),1945,-15.5550,32.7836,0.0000,-15.5834,32.7231,0.0070,0.0672,-0.0284,-0.0605,0.0070,0.2201,0.0000,-0.2201,0.0000,0.2184,0.0001,-0.2184,-0.0004,0.0018,0.8144,
35,Microfluidic_Split_ThreeYdirection_study (Run_3),1831,-15.5550,32.5636,0.0000,-15.5836,32.5048,0.0072,0.0658,-0.0286,-0.0588,0.0072,,,,,,,,,,,
36,Microfluidic_Split_ThreeYdirection_study (Run_3),1930,-15.5550,32.3440,0.0000,-15.5835,32.2868,0.0072,0.0643,-0.0285,-0.0571,0.0072,0.2196,0.0000,-0.2196,0.0000,0.2180,0.0002,-0.2180,0.0000,0.0017,0.7667,
37,Microfluidic_Split_ThreeYdirection_study (Run_3),1927,-15.5550,32.1243,0.0000,-15.5834,32.0690,0.0076,0.0627,-0.0284,-0.0553,0.0076,,,,,,,,,,,
