Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeYdirection_study (Run_5) ,8,-15.5550,40.0500,0.0000,-15.5839,39.9201,0.0095,0.1334,-0.0289,-0.1299,0.0095,,,,,,,,,,,
2,Microfluidic_Split_ThreeYdirection_study (Run_5) ,2029,-15.5550,39.8305,0.0000,-15.5840,39.7017,0.0093,0.1324,-0.0290,-0.1288,0.0093,0.2195,0.0000,-0.2195,0.0000,0.2185,0.0000,-0.2185,-0.0002,0.0010,0.4687,
3,Microfluidic_Split_ThreeYdirection_study (Run_5) ,2026,-15.5550,39.6110,0.0000,-15.5842,39.4828,0.0095,0.1318,-0.0292,-0.1282,0.0095,,,,,,,,,,,
4,Microfluidic_Split_ThreeYdirection_study (Run_5) ,2020,-15.5550,39.3911,0.0000,-15.5845,39.2639,0.0093,0.1308,-0.0295,-0.1271,0.0093,0.2199,0.0000,-0.2199,0.0000,0.2189,-0.0003,-0.2189,-0.0002,0.0010,0.4719,
5,Microfluidic_Split_ThreeYdirection_study (Run_5) ,2023,-15.5550,39.1711,0.0000,-15.5848,39.0452,0.0098,0.1298,-0.0298,-0.1259,0.0098,,,,,,,,,,,
6,Microfluidic_Split_ThreeYdirection_study (Run_5) ,2008,-15.5550,38.9512,0.0000,-15.5853,38.8268,0.0102,0.1284,-0.0303,-0.1244,0.0102,0.2198,0.0000,-0.2198,0.0000,0.2183,-0.0005,-0.2183,0.0003,0.0015,0.6946,
7,Microfluidic_Split_ThreeYdirection_study (Run_5) ,2017,-15.5550,38.7309,0.0000,-15.5853,38.6084,0.0099,0.1267,-0.0303,-0.1226,0.0099,,,,,,,,,,,
8,Microfluidic_Split_ThreeYdirection_study (Run_5) ,2011,-15.5550,38.5107,0.0000,-15.5857,38.3899,0.0099,0.1250,-0.0307,-0.1207,0.0099,0.2203,0.0000,-0.2203,0.0000,0.2184,-0.0004,-0.2184,0.0000,0.0018,0.8334,
9,Microfluidic_Split_ThreeYdirection_study (Run_5) ,2014,-15.5550,38.2904,0.0000,-15.5861,38.1713,0.0099,0.1235,-0.0311,-0.1191,0.0099,,,,,,,,,,,
10,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1984,-15.5550,38.0699,0.0000,-15.5864,37.9528,0.0101,0.1217,-0.0314,-0.1172,0.0101,0.2204,0.0000,-0.2204,0.0000,0.2185,-0.0003,-0.2185,0.0002,0.0019,0.8625,
11,Microfluidic_Split_ThreeYdirection_study (Run_5) ,2005,-15.5550,37.8493,0.0000,-15.5866,37.7342,0.0101,0.1198,-0.0316,-0.1152,0.0101,,,,,,,,,,,
12,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1999,-15.5550,37.6289,0.0000,-15.5868,37.5158,0.0101,0.1180,-0.0318,-0.1131,0.0101,0.2204,0.0000,-0.2204,0.0000,0.2184,-0.0002,-0.2184,0.0000,0.0020,0.9118,
13,Microfluidic_Split_ThreeYdirection_study (Run_5) ,2002,-15.5550,37.4085,0.0000,-15.5869,37.2972,0.0099,0.1162,-0.0319,-0.1113,0.0099,,,,,,,,,,,
14,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1987,-15.5550,37.1880,0.0000,-15.5871,37.0787,0.0102,0.1144,-0.0321,-0.1093,0.0102,0.2205,0.0000,-0.2205,0.0000,0.2185,-0.0003,-0.2185,0.0003,0.0019,0.8775,
15,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1996,-15.5550,36.9676,0.0000,-15.5871,36.8603,0.0100,0.1124,-0.0321,-0.1073,0.0100,,,,,,,,,,,
16,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1990,-15.5550,36.7475,0.0000,-15.5874,36.6423,0.0103,0.1105,-0.0324,-0.1051,0.0103,0.2201,0.0000,-0.2201,0.0000,0.2180,-0.0003,-0.2180,0.0003,0.0021,0.9701,
17,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1993,-15.5550,36.5273,0.0000,-15.5871,36.4243,0.0100,0.1083,-0.0321,-0.1030,0.0100,,,,,,,,,,,
18,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1933,-15.5550,36.3076,0.0000,-15.5875,36.2064,0.0101,0.1067,-0.0325,-0.1011,0.0101,0.2197,0.0000,-0.2197,0.0000,0.2179,-0.0004,-0.2179,0.0002,0.0019,0.8427,
19,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1981,-15.5550,36.0880,0.0000,-15.5874,35.9889,0.0099,0.1047,-0.0324,-0.0991,0.0099,,,,,,,,,,,
20,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1978,-15.5550,35.8683,0.0000,-15.5875,35.7714,0.0099,0.1028,-0.0325,-0.0970,0.0099,0.2196,0.0000,-0.2196,0.0000,0.2175,-0.0001,-0.2175,0.0000,0.0021,0.9494,
21,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1972,-15.5550,35.6484,0.0000,-15.5877,35.5534,0.0098,0.1010,-0.0327,-0.0950,0.0098,,,,,,,,,,,
22,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1975,-15.5550,35.4284,0.0000,-15.5878,35.3354,0.0097,0.0991,-0.0328,-0.0930,0.0097,0.2200,0.0000,-0.2200,0.0000,0.2179,-0.0001,-0.2179,-0.0001,0.0020,0.9318,
23,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1960,-15.5550,35.2080,0.0000,-15.5876,35.1170,0.0094,0.0972,-0.0326,-0.0911,0.0094,,,,,,,,,,,
24,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1969,-15.5550,34.9875,0.0000,-15.5878,34.8987,0.0096,0.0952,-0.0328,-0.0888,0.0096,0.2205,0.0000,-0.2205,0.0000,0.2183,-0.0002,-0.2182,0.0002,0.0022,1.0180,
25,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1963,-15.5550,34.7670,0.0000,-15.5880,34.6800,0.0094,0.0935,-0.0330,-0.0870,0.0094,,,,,,,,,,,
26,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1966,-15.5550,34.5466,0.0000,-15.5879,34.4616,0.0093,0.0916,-0.0329,-0.0850,0.0093,0.2205,0.0000,-0.2205,0.0000,0.2185,0.0001,-0.2185,-0.0001,0.0020,0.9158,
27,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1936,-15.5550,34.3261,0.0000,-15.5880,34.2431,0.0093,0.0898,-0.0330,-0.0830,0.0093,,,,,,,,,,,
28,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1957,-15.5550,34.1056,0.0000,-15.5877,34.0246,0.0088,0.0878,-0.0327,-0.0810,0.0088,0.2205,0.0000,-0.2205,0.0000,0.2184,0.0003,-0.2184,-0.0005,0.0021,0.9410,
29,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1951,-15.5550,33.8852,0.0000,-15.5878,33.8062,0.0090,0.0860,-0.0328,-0.0790,0.0090,,,,,,,,,,,
30,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1954,-15.5550,33.6647,0.0000,-15.5878,33.5879,0.0092,0.0841,-0.0328,-0.0769,0.0092,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0000,-0.2183,0.0003,0.0021,0.9587,
31,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1939,-15.5550,33.4443,0.0000,-15.5880,33.3693,0.0092,0.0824,-0.0330,-0.0750,0.0092,,,,,,,,,,,
32,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1948,-15.5550,33.2238,0.0000,-15.5880,33.1508,0.0091,0.0807,-0.0330,-0.0731,0.0091,0.2204,0.0000,-0.2204,0.0000,0.2185,0.0000,-0.2185,-0.0002,0.0019,0.8692,
33,Microfluidic_Split_ThreeYdirection_study (Run_5) ,1942,-15.5550,33.0037,0.0000,-15.5878,32.9327,0.0091,0.0788,-0.0328,-0.0710,0.0091,,,,,,,,,,,
