Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeYdirection_study (Run_1),8,-15.5550,40.0500,0.0000,-15.5810,39.9309,0.0085,0.1222,-0.0260,-0.1191,0.0085,,,,,,,,,,,
2,Microfluidic_Split_ThreeYdirection_study (Run_1),2029,-15.5550,39.8305,0.0000,-15.5810,39.7123,0.0082,0.1213,-0.0260,-0.1182,0.0082,0.2195,0.0000,-0.2195,0.0000,0.2186,0.0000,-0.2186,-0.0002,0.0009,0.4025,
3,Microfluidic_Split_ThreeYdirection_study (Run_1),2026,-15.5550,39.6110,0.0000,-15.5813,39.4932,0.0084,0.1210,-0.0263,-0.1178,0.0084,,,,,,,,,,,
4,Microfluidic_Split_ThreeYdirection_study (Run_1),2020,-15.5550,39.3911,0.0000,-15.5816,39.2740,0.0081,0.1203,-0.0266,-0.1171,0.0081,0.2199,0.0000,-0.2199,0.0000,0.2192,-0.0003,-0.2192,-0.0003,0.0008,0.3533,
5,Microfluidic_Split_ThreeYdirection_study (Run_1),2023,-15.5550,39.1711,0.0000,-15.5819,39.0550,0.0087,0.1195,-0.0269,-0.1161,0.0087,,,,,,,,,,,
6,Microfluidic_Split_ThreeYdirection_study (Run_1),2008,-15.5550,38.9512,0.0000,-15.5825,38.8364,0.0091,0.1184,-0.0275,-0.1148,0.0091,0.2198,0.0000,-0.2198,0.0000,0.2186,-0.0006,-0.2186,0.0003,0.0013,0.5894,
7,Microfluidic_Split_ThreeYdirection_study (Run_1),2017,-15.5550,38.7309,0.0000,-15.5825,38.6178,0.0087,0.1168,-0.0275,-0.1132,0.0087,,,,,,,,,,,
8,Microfluidic_Split_ThreeYdirection_study (Run_1),2011,-15.5550,38.5107,0.0000,-15.5830,38.3992,0.0087,0.1153,-0.0280,-0.1115,0.0087,0.2203,0.0000,-0.2203,0.0000,0.2186,-0.0005,-0.2186,0.0000,0.0017,0.7521,
9,Microfluidic_Split_ThreeYdirection_study (Run_1),2014,-15.5550,38.2904,0.0000,-15.5834,38.1803,0.0087,0.1140,-0.0284,-0.1101,0.0087,,,,,,,,,,,
10,Microfluidic_Split_ThreeYdirection_study (Run_1),1984,-15.5550,38.0699,0.0000,-15.5837,37.9616,0.0089,0.1124,-0.0287,-0.1083,0.0089,0.2204,0.0000,-0.2204,0.0000,0.2187,-0.0004,-0.2187,0.0002,0.0017,0.7831,
11,Microfluidic_Split_ThreeYdirection_study (Run_1),2005,-15.5550,37.8493,0.0000,-15.5838,37.7429,0.0089,0.1107,-0.0288,-0.1065,0.0089,,,,,,,,,,,
12,Microfluidic_Split_ThreeYdirection_study (Run_1),1999,-15.5550,37.6289,0.0000,-15.5841,37.5243,0.0089,0.1090,-0.0291,-0.1046,0.0089,0.2204,0.0000,-0.2204,0.0000,0.2186,-0.0002,-0.2186,0.0000,0.0018,0.8391,
