Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeYdirection_study (Run_4),8,-15.5550,40.0500,0.0000,-15.5782,39.9394,0.0066,0.1132,-0.0232,-0.1106,0.0066,,,,,,,,,,,
2,Microfluidic_Split_ThreeYdirection_study (Run_4),2029,-15.5550,39.8305,0.0000,-15.5782,39.7206,0.0063,0.1125,-0.0232,-0.1099,0.0063,0.2195,0.0000,-0.2195,0.0000,0.2189,0.0000,-0.2189,-0.0003,0.0006,0.2955,
3,Microfluidic_Split_ThreeYdirection_study (Run_4),2026,-15.5550,39.6110,0.0000,-15.5785,39.5010,0.0065,0.1127,-0.0235,-0.1100,0.0065,,,,,,,,,,,
4,Microfluidic_Split_ThreeYdirection_study (Run_4),2020,-15.5550,39.3911,0.0000,-15.5789,39.2815,0.0061,0.1123,-0.0239,-0.1096,0.0061,0.2199,0.0000,-0.2199,0.0000,0.2195,-0.0004,-0.2195,-0.0004,0.0004,0.1838,
5,Microfluidic_Split_ThreeYdirection_study (Run_4),2023,-15.5550,39.1711,0.0000,-15.5792,39.0621,0.0069,0.1119,-0.0242,-0.1090,0.0069,,,,,,,,,,,
6,Microfluidic_Split_ThreeYdirection_study (Run_4),2008,-15.5550,38.9512,0.0000,-15.5800,38.8433,0.0073,0.1111,-0.0250,-0.1080,0.0073,0.2198,0.0000,-0.2198,0.0000,0.2188,-0.0008,-0.2188,0.0004,0.0010,0.4671,
7,Microfluidic_Split_ThreeYdirection_study (Run_4),2017,-15.5550,38.7309,0.0000,-15.5800,38.6245,0.0068,0.1096,-0.0250,-0.1065,0.0068,,,,,,,,,,,
8,Microfluidic_Split_ThreeYdirection_study (Run_4),2011,-15.5550,38.5107,0.0000,-15.5806,38.4057,0.0067,0.1082,-0.0256,-0.1050,0.0067,0.2203,0.0000,-0.2203,0.0000,0.2188,-0.0006,-0.2188,0.0000,0.0015,0.6793,
9,Microfluidic_Split_ThreeYdirection_study (Run_4),2014,-15.5550,38.2904,0.0000,-15.5811,38.1867,0.0067,0.1072,-0.0261,-0.1037,0.0067,,,,,,,,,,,
10,Microfluidic_Split_ThreeYdirection_study (Run_4),1984,-15.5550,38.0699,0.0000,-15.5816,37.9678,0.0070,0.1057,-0.0266,-0.1021,0.0070,0.2204,0.0000,-0.2204,0.0000,0.2188,-0.0005,-0.2188,0.0003,0.0016,0.7255,
11,Microfluidic_Split_ThreeYdirection_study (Run_4),2005,-15.5550,37.8493,0.0000,-15.5817,37.7490,0.0071,0.1041,-0.0267,-0.1004,0.0071,,,,,,,,,,,
12,Microfluidic_Split_ThreeYdirection_study (Run_4),1999,-15.5550,37.6289,0.0000,-15.5820,37.5303,0.0071,0.1025,-0.0270,-0.0986,0.0071,0.2204,0.0000,-0.2204,0.0000,0.2187,-0.0003,-0.2187,0.0000,0.0018,0.7951,
13,Microfluidic_Split_ThreeYdirection_study (Run_4),2002,-15.5550,37.4085,0.0000,-15.5821,37.3114,0.0068,0.1010,-0.0271,-0.0970,0.0068,,,,,,,,,,,
14,Microfluidic_Split_ThreeYdirection_study (Run_4),1987,-15.5550,37.1880,0.0000,-15.5825,37.0926,0.0073,0.0996,-0.0275,-0.0954,0.0073,0.2205,0.0000,-0.2205,0.0000,0.2188,-0.0003,-0.2188,0.0006,0.0016,0.7438,
15,Microfluidic_Split_ThreeYdirection_study (Run_4),1996,-15.5550,36.9676,0.0000,-15.5824,36.8740,0.0071,0.0978,-0.0274,-0.0936,0.0071,,,,,,,,,,,
16,Microfluidic_Split_ThreeYdirection_study (Run_4),1990,-15.5550,36.7475,0.0000,-15.5829,36.6558,0.0075,0.0961,-0.0279,-0.0916,0.0075,0.2201,0.0000,-0.2201,0.0000,0.2182,-0.0004,-0.2182,0.0004,0.0019,0.8853,
17,Microfluidic_Split_ThreeYdirection_study (Run_4),1993,-15.5550,36.5273,0.0000,-15.5823,36.4377,0.0069,0.0940,-0.0273,-0.0896,0.0069,,,,,,,,,,,
18,Microfluidic_Split_ThreeYdirection_study (Run_4),1933,-15.5550,36.3076,0.0000,-15.5830,36.2194,0.0072,0.0928,-0.0280,-0.0881,0.0072,0.2197,0.0000,-0.2197,0.0000,0.2182,-0.0007,-0.2182,0.0002,0.0015,0.6831,
19,Microfluidic_Split_ThreeYdirection_study (Run_4),1981,-15.5550,36.0880,0.0000,-15.5829,36.0017,0.0068,0.0909,-0.0279,-0.0863,0.0068,,,,,,,,,,,
20,Microfluidic_Split_ThreeYdirection_study (Run_4),1978,-15.5550,35.8683,0.0000,-15.5830,35.7839,0.0069,0.0892,-0.0280,-0.0844,0.0069,0.2196,0.0000,-0.2196,0.0000,0.2177,-0.0001,-0.2177,0.0001,0.0019,0.8629,
21,Microfluidic_Split_ThreeYdirection_study (Run_4),1972,-15.5550,35.6484,0.0000,-15.5833,35.5657,0.0066,0.0877,-0.0283,-0.0827,0.0066,,,,,,,,,,,
22,Microfluidic_Split_ThreeYdirection_study (Run_4),1975,-15.5550,35.4284,0.0000,-15.5834,35.3475,0.0065,0.0860,-0.0284,-0.0809,0.0065,0.2200,0.0000,-0.2200,0.0000,0.2182,-0.0002,-0.2182,-0.0001,0.0018,0.8285,
23,Microfluidic_Split_ThreeYdirection_study (Run_4),1960,-15.5550,35.2080,0.0000,-15.5832,35.1287,0.0060,0.0844,-0.0282,-0.0793,0.0060,,,,,,,,,,,
24,Microfluidic_Split_ThreeYdirection_study (Run_4),1969,-15.5550,34.9875,0.0000,-15.5834,34.9104,0.0063,0.0824,-0.0284,-0.0771,0.0063,0.2205,0.0000,-0.2205,0.0000,0.2183,-0.0002,-0.2183,0.0003,0.0022,0.9808,
25,Microfluidic_Split_ThreeYdirection_study (Run_4),1963,-15.5550,34.7670,0.0000,-15.5837,34.6913,0.0060,0.0812,-0.0287,-0.0757,0.0060,,,,,,,,,,,
26,Microfluidic_Split_ThreeYdirection_study (Run_4),1966,-15.5550,34.5466,0.0000,-15.5837,34.4726,0.0058,0.0795,-0.0287,-0.0739,0.0058,0.2205,0.0000,-0.2205,0.0000,0.2187,0.0001,-0.2187,-0.0002,0.0018,0.8043,
27,Microfluidic_Split_ThreeYdirection_study (Run_4),1936,-15.5550,34.3261,0.0000,-15.5838,34.2538,0.0059,0.0780,-0.0288,-0.0723,0.0059,,,,,,,,,,,
