Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeYdirection_study (Run_3),9,-15.5550,40.0500,3.0500,-15.5793,39.9380,3.0445,0.1147,-0.0243,-0.1120,-0.0055,,,,,,,,,,,
2,Microfluidic_Split_ThreeYdirection_study (Run_3),2477,-15.5550,39.8304,3.0500,-15.5796,39.7186,3.0443,0.1146,-0.0246,-0.1118,-0.0057,0.2196,0.0000,-0.2196,0.0000,0.2194,-0.0003,-0.2194,-0.0003,0.0003,0.1140,
3,Microfluidic_Split_ThreeYdirection_study (Run_3),2474,-15.5550,39.6108,3.0500,-15.5796,39.4995,3.0443,0.1141,-0.0246,-0.1113,-0.0057,,,,,,,,,,,
4,Microfluidic_Split_ThreeYdirection_study (Run_3),2468,-15.5550,39.3911,3.0500,-15.5802,39.2803,3.0438,0.1138,-0.0252,-0.1108,-0.0062,0.2196,0.0000,-0.2196,0.0000,0.2192,-0.0007,-0.2192,-0.0005,0.0005,0.2131,
5,Microfluidic_Split_ThreeYdirection_study (Run_3),2471,-15.5550,39.1714,3.0500,-15.5801,39.0616,3.0435,0.1128,-0.0251,-0.1098,-0.0065,,,,,,,,,,,
6,Microfluidic_Split_ThreeYdirection_study (Run_3),2453,-15.5550,38.9518,3.0500,-15.5808,38.8432,3.0430,0.1119,-0.0258,-0.1087,-0.0070,0.2196,0.0000,-0.2196,0.0000,0.2185,-0.0007,-0.2185,-0.0005,0.0011,0.5171,
7,Microfluidic_Split_ThreeYdirection_study (Run_3),2465,-15.5550,38.7323,3.0500,-15.5809,38.6248,3.0428,0.1108,-0.0259,-0.1075,-0.0072,,,,,,,,,,,
8,Microfluidic_Split_ThreeYdirection_study (Run_3),2462,-15.5550,38.5119,3.0500,-15.5813,38.4060,3.0434,0.1093,-0.0263,-0.1059,-0.0066,0.2204,0.0000,-0.2204,0.0000,0.2188,-0.0003,-0.2188,0.0007,0.0016,0.7206,
9,Microfluidic_Split_ThreeYdirection_study (Run_3),2456,-15.5550,38.2915,3.0500,-15.5820,38.1873,3.0426,0.1079,-0.0270,-0.1042,-0.0074,,,,,,,,,,,
10,Microfluidic_Split_ThreeYdirection_study (Run_3),2459,-15.5550,38.0711,3.0500,-15.5818,37.9684,3.0429,0.1064,-0.0268,-0.1027,-0.0071,0.2204,0.0000,-0.2204,0.0000,0.2189,0.0002,-0.2189,0.0003,0.0016,0.7074,
11,Microfluidic_Split_ThreeYdirection_study (Run_3),2426,-15.5550,37.8504,3.0500,-15.5822,37.7496,3.0427,0.1047,-0.0272,-0.1009,-0.0073,,,,,,,,,,,
12,Microfluidic_Split_ThreeYdirection_study (Run_3),2450,-15.5550,37.6299,3.0500,-15.5825,37.5308,3.0426,0.1031,-0.0275,-0.0991,-0.0074,0.2206,0.0000,-0.2206,0.0000,0.2187,-0.0003,-0.2187,-0.0001,0.0018,0.8324,
13,Microfluidic_Split_ThreeYdirection_study (Run_3),2447,-15.5550,37.4093,3.0500,-15.5823,37.3120,3.0427,0.1013,-0.0273,-0.0973,-0.0073,,,,,,,,,,,
14,Microfluidic_Split_ThreeYdirection_study (Run_3),2441,-15.5550,37.1888,3.0500,-15.5828,37.0932,3.0419,0.1000,-0.0278,-0.0957,-0.0081,0.2205,0.0000,-0.2205,0.0000,0.2189,-0.0004,-0.2189,-0.0008,0.0016,0.7364,
15,Microfluidic_Split_ThreeYdirection_study (Run_3),2444,-15.5550,36.9684,3.0500,-15.5828,36.8743,3.0426,0.0983,-0.0278,-0.0940,-0.0074,,,,,,,,,,,
16,Microfluidic_Split_ThreeYdirection_study (Run_3),2429,-15.5550,36.7480,3.0500,-15.5833,36.6559,3.0425,0.0966,-0.0283,-0.0921,-0.0075,0.2204,0.0000,-0.2204,0.0000,0.2184,-0.0005,-0.2184,-0.0002,0.0020,0.8952,
17,Microfluidic_Split_ThreeYdirection_study (Run_3),2438,-15.5550,36.5276,3.0500,-15.5828,36.4374,3.0429,0.0947,-0.0278,-0.0902,-0.0071,,,,,,,,,,,
18,Microfluidic_Split_ThreeYdirection_study (Run_3),2432,-15.5550,36.3073,3.0500,-15.5833,36.2186,3.0421,0.0935,-0.0283,-0.0887,-0.0079,0.2203,0.0000,-0.2203,0.0000,0.2189,-0.0004,-0.2189,-0.0008,0.0015,0.6712,
19,Microfluidic_Split_ThreeYdirection_study (Run_3),2435,-15.5550,36.0872,3.0500,-15.5831,36.0004,3.0424,0.0916,-0.0281,-0.0868,-0.0076,,,,,,,,,,,
20,Microfluidic_Split_ThreeYdirection_study (Run_3),2369,-15.5550,35.8672,3.0500,-15.5833,35.7820,3.0422,0.0901,-0.0283,-0.0852,-0.0078,0.2201,0.0000,-0.2201,0.0000,0.2184,-0.0003,-0.2184,-0.0002,0.0017,0.7508,
21,Microfluidic_Split_ThreeYdirection_study (Run_3),2423,-15.5550,35.6475,3.0500,-15.5830,35.5642,3.0427,0.0882,-0.0280,-0.0833,-0.0073,,,,,,,,,,,
22,Microfluidic_Split_ThreeYdirection_study (Run_3),2420,-15.5550,35.4278,3.0500,-15.5838,35.3467,3.0426,0.0864,-0.0288,-0.0811,-0.0074,0.2197,0.0000,-0.2197,0.0000,0.2175,-0.0007,-0.2175,0.0000,0.0022,0.9948,
23,Microfluidic_Split_ThreeYdirection_study (Run_3),2414,-15.5550,35.2081,3.0500,-15.5836,35.1283,3.0426,0.0851,-0.0286,-0.0798,-0.0074,,,,,,,,,,,
24,Microfluidic_Split_ThreeYdirection_study (Run_3),2417,-15.5550,34.9883,3.0500,-15.5835,34.9102,3.0428,0.0834,-0.0285,-0.0781,-0.0072,0.2198,0.0000,-0.2198,0.0000,0.2181,0.0001,-0.2181,0.0002,0.0017,0.7725,
25,Microfluidic_Split_ThreeYdirection_study (Run_3),2399,-15.5550,34.7684,3.0500,-15.5836,34.6920,3.0423,0.0819,-0.0286,-0.0764,-0.0077,,,,,,,,,,,
26,Microfluidic_Split_ThreeYdirection_study (Run_3),2411,-15.5550,34.5484,3.0500,-15.5833,34.4737,3.0424,0.0802,-0.0283,-0.0747,-0.0076,0.2201,0.0000,-0.2201,0.0000,0.2183,0.0003,-0.2183,0.0001,0.0017,0.7946,
27,Microfluidic_Split_ThreeYdirection_study (Run_3),2408,-15.5550,34.3283,3.0500,-15.5838,34.2555,3.0422,0.0786,-0.0288,-0.0728,-0.0078,,,,,,,,,,,
28,Microfluidic_Split_ThreeYdirection_study (Run_3),2402,-15.5550,34.1077,3.0500,-15.5836,34.0367,3.0422,0.0769,-0.0286,-0.0710,-0.0078,0.2206,0.0000,-0.2206,0.0000,0.2188,0.0002,-0.2188,0.0000,0.0018,0.7969,
29,Microfluidic_Split_ThreeYdirection_study (Run_3),2405,-15.5550,33.8871,3.0500,-15.5834,33.8179,3.0426,0.0752,-0.0284,-0.0692,-0.0074,,,,,,,,,,,
30,Microfluidic_Split_ThreeYdirection_study (Run_3),2372,-15.5550,33.6664,3.0500,-15.5838,33.5989,3.0426,0.0738,-0.0288,-0.0675,-0.0074,0.2206,0.0000,-0.2206,0.0000,0.2190,-0.0003,-0.2190,0.0000,0.0017,0.7514,
