Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeYdirection_study (Run_7) ,8,-15.5550,40.0500,0.0000,-15.5806,39.9313,0.0074,0.1216,-0.0256,-0.1187,0.0074,,,,,,,,,,,
2,Microfluidic_Split_ThreeYdirection_study (Run_7) ,2029,-15.5550,39.8305,0.0000,-15.5806,39.7126,0.0071,0.1209,-0.0256,-0.1179,0.0071,0.2195,0.0000,-0.2195,0.0000,0.2187,0.0000,-0.2187,-0.0002,0.0008,0.3669,
3,Microfluidic_Split_ThreeYdirection_study (Run_7) ,2026,-15.5550,39.6110,0.0000,-15.5809,39.4933,0.0073,0.1207,-0.0259,-0.1176,0.0073,,,,,,,,,,,
4,Microfluidic_Split_ThreeYdirection_study (Run_7) ,2020,-15.5550,39.3911,0.0000,-15.5812,39.2741,0.0071,0.1201,-0.0262,-0.1170,0.0071,0.2199,0.0000,-0.2199,0.0000,0.2193,-0.0004,-0.2193,-0.0003,0.0007,0.3058,
5,Microfluidic_Split_ThreeYdirection_study (Run_7) ,2023,-15.5550,39.1711,0.0000,-15.5815,39.0550,0.0077,0.1194,-0.0265,-0.1161,0.0077,,,,,,,,,,,
6,Microfluidic_Split_ThreeYdirection_study (Run_7) ,2008,-15.5550,38.9512,0.0000,-15.5822,38.8363,0.0081,0.1183,-0.0272,-0.1149,0.0081,0.2198,0.0000,-0.2198,0.0000,0.2186,-0.0007,-0.2186,0.0004,0.0012,0.5656,
7,Microfluidic_Split_ThreeYdirection_study (Run_7) ,2017,-15.5550,38.7309,0.0000,-15.5822,38.6177,0.0077,0.1167,-0.0272,-0.1132,0.0077,,,,,,,,,,,
8,Microfluidic_Split_ThreeYdirection_study (Run_7) ,2011,-15.5550,38.5107,0.0000,-15.5827,38.3991,0.0077,0.1152,-0.0277,-0.1116,0.0077,0.2203,0.0000,-0.2203,0.0000,0.2186,-0.0006,-0.2186,0.0000,0.0016,0.7453,
9,Microfluidic_Split_ThreeYdirection_study (Run_7) ,2014,-15.5550,38.2904,0.0000,-15.5832,38.1802,0.0077,0.1140,-0.0282,-0.1101,0.0077,,,,,,,,,,,
10,Microfluidic_Split_ThreeYdirection_study (Run_7) ,1984,-15.5550,38.0699,0.0000,-15.5836,37.9615,0.0079,0.1124,-0.0286,-0.1084,0.0079,0.2204,0.0000,-0.2204,0.0000,0.2187,-0.0004,-0.2187,0.0002,0.0017,0.7830,
