Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeYdirection_study (Run_8),8,-15.5550,40.0500,0.0000,-15.5802,39.9284,0.0073,0.1244,-0.0252,-0.1216,0.0073,,,,,,,,,,,
2,Microfluidic_Split_ThreeYdirection_study (Run_8),2029,-15.5550,39.8305,0.0000,-15.5803,39.7095,0.0070,0.1238,-0.0253,-0.1210,0.0070,0.2195,0.0000,-0.2195,0.0000,0.2189,0.0000,-0.2189,-0.0003,0.0006,0.2871,
3,Microfluidic_Split_ThreeYdirection_study (Run_8),2026,-15.5550,39.6110,0.0000,-15.5806,39.4900,0.0073,0.1239,-0.0256,-0.1210,0.0073,,,,,,,,,,,
4,Microfluidic_Split_ThreeYdirection_study (Run_8),2020,-15.5550,39.3911,0.0000,-15.5811,39.2706,0.0069,0.1235,-0.0261,-0.1205,0.0069,0.2199,0.0000,-0.2199,0.0000,0.2194,-0.0004,-0.2194,-0.0003,0.0005,0.2397,
5,Microfluidic_Split_ThreeYdirection_study (Run_8),2023,-15.5550,39.1711,0.0000,-15.5815,39.0513,0.0077,0.1229,-0.0265,-0.1197,0.0077,,,,,,,,,,,
6,Microfluidic_Split_ThreeYdirection_study (Run_8),2008,-15.5550,38.9512,0.0000,-15.5822,38.8327,0.0082,0.1219,-0.0272,-0.1185,0.0082,0.2198,0.0000,-0.2198,0.0000,0.2186,-0.0008,-0.2186,0.0005,0.0012,0.5518,
7,Microfluidic_Split_ThreeYdirection_study (Run_8),2017,-15.5550,38.7309,0.0000,-15.5822,38.6141,0.0077,0.1202,-0.0272,-0.1169,0.0077,,,,,,,,,,,
8,Microfluidic_Split_ThreeYdirection_study (Run_8),2011,-15.5550,38.5107,0.0000,-15.5828,38.3955,0.0077,0.1188,-0.0278,-0.1152,0.0077,0.2203,0.0000,-0.2203,0.0000,0.2186,-0.0007,-0.2186,0.0000,0.0017,0.7587,
9,Microfluidic_Split_ThreeYdirection_study (Run_8),2014,-15.5550,38.2904,0.0000,-15.5834,38.1766,0.0078,0.1175,-0.0284,-0.1138,0.0078,,,,,,,,,,,
10,Microfluidic_Split_ThreeYdirection_study (Run_8),1984,-15.5550,38.0699,0.0000,-15.5838,37.9579,0.0081,0.1160,-0.0288,-0.1120,0.0081,0.2204,0.0000,-0.2204,0.0000,0.2187,-0.0005,-0.2187,0.0003,0.0018,0.7947,
