Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
1,Microfluidic_Split_ThreeYdirection_study,8,-15.5550,40.0500,0.0000,-15.5834,39.9217,0.0110,0.1318,-0.0284,-0.1283,0.0110,,,,,,,,,,,
2,Microfluidic_Split_ThreeYdirection_study,2029,-15.5550,39.8305,0.0000,-15.5835,39.7033,0.0108,0.1308,-0.0285,-0.1272,0.0108,0.2195,0.0000,-0.2195,0.0000,0.2185,0.0000,-0.2185,-0.0002,0.0010,0.4738,
3,Microfluidic_Split_ThreeYdirection_study,2026,-15.5550,39.6110,0.0000,-15.5837,39.4844,0.0109,0.1302,-0.0287,-0.1266,0.0109,,,,,,,,,,,
4,Microfluidic_Split_ThreeYdirection_study,2020,-15.5550,39.3911,0.0000,-15.5839,39.2655,0.0106,0.1293,-0.0289,-0.1256,0.0106,0.2199,0.0000,-0.2199,0.0000,0.2189,-0.0003,-0.2189,-0.0002,0.0010,0.4566,
5,Microfluidic_Split_ThreeYdirection_study,2023,-15.5550,39.1711,0.0000,-15.5842,39.0467,0.0110,0.1282,-0.0292,-0.1244,0.0110,,,,,,,,,,,
6,Microfluidic_Split_ThreeYdirection_study,2008,-15.5550,38.9512,0.0000,-15.5847,38.8283,0.0113,0.1270,-0.0297,-0.1229,0.0113,0.2198,0.0000,-0.2198,0.0000,0.2184,-0.0005,-0.2184,0.0002,0.0015,0.6692,
7,Microfluidic_Split_ThreeYdirection_study,2017,-15.5550,38.7309,0.0000,-15.5847,38.6098,0.0109,0.1252,-0.0297,-0.1212,0.0109,,,,,,,,,,,
8,Microfluidic_Split_ThreeYdirection_study,2011,-15.5550,38.5107,0.0000,-15.5852,38.3913,0.0108,0.1236,-0.0302,-0.1194,0.0108,0.2203,0.0000,-0.2203,0.0000,0.2185,-0.0004,-0.2185,-0.0001,0.0018,0.8080,
9,Microfluidic_Split_ThreeYdirection_study,2014,-15.5550,38.2904,0.0000,-15.5855,38.1726,0.0108,0.1221,-0.0305,-0.1177,0.0108,,,,,,,,,,,
10,Microfluidic_Split_ThreeYdirection_study,1984,-15.5550,38.0699,0.0000,-15.5859,37.9540,0.0109,0.1204,-0.0309,-0.1159,0.0109,0.2204,0.0000,-0.2204,0.0000,0.2186,-0.0003,-0.2186,0.0001,0.0019,0.8406,
